run_id,split,index,filename,sentence_id,n_moves,sentence
cnn3_glove,test,3254,c_3254.png,c_3254,6,"top left, center left, and middle has X; middle right, bottom left, and bottom middle has O."
cnn3_glove,test,427,c_427.png,c_427,4,top middle and middle right has X; top left and bottom left has O.
cnn3_glove,test,4650,c_4650.png,c_4650,7,"X is in center right, lower left, bottom middle, and bottom right; O is in upper left, center left, and middle."
cnn3_glove,test,3612,c_3612.png,c_3612,6,"top right, bottom left, and bottom center has X; top middle, middle, and lower right has O."
cnn3_glove,test,93,c_93.png,c_93,3,There is X in top middle and center right and O in top left.
cnn3_glove,test,2508,c_2508.png,c_2508,6,"upper right, middle left, and lower left has X; upper left, top center, and bottom right has O."
cnn3_glove,test,2066,c_2066.png,c_2066,5,"There is X in middle left, middle right, and lower left and O in top middle and bottom right."
cnn3_glove,test,2543,c_2543.png,c_2543,6,"X is in top center, center, and middle right; O is in top left, top right, and lower left."
cnn3_glove,test,4022,c_4022.png,c_4022,7,"X is in top center, top right, center, and bottom center; O is in top left, center left, and lower right."
cnn3_glove,test,2656,c_2656.png,c_2656,6,"upper left, top center, and bottom right has X; top right, center right, and bottom left has O."
cnn3_glove,test,2415,c_2415.png,c_2415,6,"There is X in top middle, middle left, and bottom right and O in upper left, top right, and center."
cnn3_glove,test,4053,c_4053.png,c_4053,7,"top center, middle left, center right, and bottom middle has X; upper left, top right, and lower left has O."
cnn3_glove,test,2536,c_2536.png,c_2536,6,"X is in upper left, upper right, and bottom left; O is in top middle, middle, and center right."
cnn3_glove,test,2161,c_2161.png,c_2161,5,"There is X in upper right, center left, and center right and O in center and bottom right."
cnn3_glove,test,3543,c_3543.png,c_3543,6,"top right, bottom center, and bottom right has X; top middle, middle left, and lower left has O."
cnn3_glove,test,2810,c_2810.png,c_2810,6,"X is in top middle, center, and bottom right; O is in top left, center left, and bottom center."
cnn3_glove,test,2909,c_2909.png,c_2909,6,"center, bottom left, and bottom middle has X; upper left, top middle, and center right has O."
cnn3_glove,test,4435,c_4435.png,c_4435,7,"There is X in upper left, middle, lower left, and bottom middle and O in top middle, center right, and bottom right."
cnn3_glove,test,3597,c_3597.png,c_3597,6,"center, center right, and bottom center has X; top center, top right, and bottom right has O."
cnn3_glove,test,4468,c_4468.png,c_4468,7,"upper left, center, center right, and bottom center has X; upper right, middle left, and bottom left has O."
cnn3_glove,test,261,c_261.png,c_261,3,There is X in center right and bottom center and O in top right.
cnn3_glove,test,1326,c_1326.png,c_1326,5,"There is X in top middle, middle left, and bottom left and O in top left and bottom right."
cnn3_glove,test,1407,c_1407.png,c_1407,5,"There is X in top center, middle right, and bottom center and O in upper left and lower left."
cnn3_glove,test,4573,c_4573.png,c_4573,7,"There is X in upper left, upper right, bottom middle, and bottom right and O in middle left, center right, and lower left."
cnn3_glove,test,4614,c_4614.png,c_4614,7,"There is X in upper right, center, middle right, and bottom center and O in upper left, bottom left, and bottom right."
cnn3_glove,test,1783,c_1783.png,c_1783,5,"X is in upper left, bottom left, and bottom middle; O is in middle right and lower right."
cnn3_glove,test,2967,c_2967.png,c_2967,6,"upper left, top middle, and bottom center has X; middle right, bottom left, and bottom right has O."
cnn3_glove,test,4127,c_4127.png,c_4127,7,"There is X in upper left, top right, bottom center, and bottom right and O in top middle, center left, and bottom left."
cnn3_glove,test,3374,c_3374.png,c_3374,6,"There is X in top right, middle right, and bottom left and O in top middle, middle left, and center."
cnn3_glove,test,4429,c_4429.png,c_4429,7,"X is in top left, top middle, lower left, and bottom middle; O is in middle, center right, and bottom right."
cnn3_glove,test,1563,c_1563.png,c_1563,5,"top left, center, and center right has X; upper right and lower right has O."
cnn3_glove,test,2345,c_2345.png,c_2345,5,"middle, bottom center, and bottom right has X; center right and bottom left has O."
cnn3_glove,test,2396,c_2396.png,c_2396,6,"X is in top center, upper right, and bottom middle; O is in upper left, middle left, and middle."
cnn3_glove,test,4917,c_4917.png,c_4917,8,"top right, center left, center right, and lower left has X; top left, top middle, center, and bottom middle has O."
cnn3_glove,test,3865,c_3865.png,c_3865,6,"X is in middle, lower left, and bottom right; O is in center left, middle right, and bottom center."
cnn3_glove,test,90,c_90.png,c_90,3,There is X in top center and center and O in top left.
cnn3_glove,test,608,c_608.png,c_608,4,middle left and lower right has X; top left and bottom center has O.
cnn3_glove,test,2878,c_2878.png,c_2878,6,"upper left, center left, and bottom middle has X; top center, bottom left, and lower right has O."
cnn3_glove,test,4177,c_4177.png,c_4177,7,"There is X in upper left, top right, middle right, and bottom left and O in top center, center, and lower right."
cnn3_glove,test,4632,c_4632.png,c_4632,7,"X is in top left, center, middle right, and lower left; O is in center left, bottom center, and lower right."
cnn3_glove,test,914,c_914.png,c_914,4,There is X in middle left and bottom middle and O in top right and middle right.
cnn3_glove,test,1747,c_1747.png,c_1747,5,"center, middle right, and bottom middle has X; upper left and bottom left has O."
cnn3_glove,test,4240,c_4240.png,c_4240,7,"There is X in top center, top right, bottom middle, and lower right and O in upper left, middle, and lower left."
cnn3_glove,test,4652,c_4652.png,c_4652,7,"There is X in top middle, upper right, center left, and middle right and O in center, lower left, and bottom center."
cnn3_glove,test,3861,c_3861.png,c_3861,6,"There is X in middle, middle right, and lower left and O in center left, bottom middle, and lower right."
cnn3_glove,test,4322,c_4322.png,c_4322,7,"X is in top middle, middle left, middle, and middle right; O is in upper left, bottom left, and bottom right."
cnn3_glove,test,2440,c_2440.png,c_2440,6,"There is X in top left, top center, and middle right and O in upper right, middle left, and bottom center."
cnn3_glove,test,309,c_309.png,c_309,3,middle right and bottom center has X; middle has O.
cnn3_glove,test,1358,c_1358.png,c_1358,5,"X is in top middle, center right, and bottom middle; O is in upper left and center."
cnn3_glove,test,155,c_155.png,c_155,3,X is in top left and lower right; O is in center right.
cnn3_glove,test,2957,c_2957.png,c_2957,6,"X is in top center, middle, and lower left; O is in top left, bottom middle, and bottom right."
cnn3_glove,test,549,c_549.png,c_549,4,There is X in bottom center and bottom right and O in upper left and upper right.
cnn3_glove,test,1490,c_1490.png,c_1490,5,"X is in top left, upper right, and center left; O is in center right and bottom center."
cnn3_glove,test,4120,c_4120.png,c_4120,7,"X is in top left, top center, lower left, and lower right; O is in top right, center left, and bottom middle."
cnn3_glove,test,183,c_183.png,c_183,3,upper right and lower right has X; top center has O.
cnn3_glove,test,2039,c_2039.png,c_2039,5,"X is in middle, bottom left, and bottom right; O is in top center and middle left."
cnn3_glove,test,2349,c_2349.png,c_2349,5,"lower left, bottom middle, and bottom right has X; center and center right has O."
cnn3_glove,test,4811,c_4811.png,c_4811,7,"top middle, middle, center right, and bottom right has X; top right, lower left, and bottom center has O."
cnn3_glove,test,1024,c_1024.png,c_1024,4,center left and middle has X; lower left and lower right has O.
cnn3_glove,test,2116,c_2116.png,c_2116,5,"There is X in middle, middle right, and bottom center and O in top middle and lower right."
cnn3_glove,test,4640,c_4640.png,c_4640,7,"upper left, center right, bottom center, and bottom right has X; middle left, center, and lower left has O."
cnn3_glove,test,2526,c_2526.png,c_2526,6,"X is in top center, bottom center, and bottom right; O is in upper left, upper right, and center left."
cnn3_glove,test,2452,c_2452.png,c_2452,6,"top middle, middle left, and bottom center has X; upper left, top right, and center right has O."
cnn3_glove,test,2038,c_2038.png,c_2038,5,"X is in middle left, bottom left, and bottom right; O is in top center and center."
cnn3_glove,test,3822,c_3822.png,c_3822,6,"X is in upper right, middle right, and bottom center; O is in center left, lower left, and lower right."
cnn3_glove,test,1046,c_1046.png,c_1046,4,There is X in center right and bottom right and O in middle left and lower left.
cnn3_glove,test,1279,c_1279.png,c_1279,5,"center left, middle, and bottom right has X; top left and top middle has O."
cnn3_glove,test,1667,c_1667.png,c_1667,5,"X is in middle left, middle, and bottom right; O is in top left and middle right."
cnn3_glove,test,343,c_343.png,c_343,4,X is in top center and upper right; O is in top left and middle.
cnn3_glove,test,54,c_54.png,c_54,2,There is X in middle left and O in middle right.
cnn3_glove,test,133,c_133.png,c_133,3,upper left and center left has X; lower right has O.
cnn3_glove,test,5117,c_5117.png,c_5117,8,"upper left, top middle, center, and bottom left has X; middle left, middle right, bottom middle, and bottom right has O."
cnn3_glove,test,697,c_697.png,c_697,4,X is in top right and middle left; O is in top middle and bottom right.
cnn3_glove,test,2154,c_2154.png,c_2154,5,"There is X in top right, center, and bottom middle and O in center left and center right."
cnn3_glove,test,1583,c_1583.png,c_1583,5,"upper left, middle, and lower left has X; upper right and bottom right has O."
cnn3_glove,test,4572,c_4572.png,c_4572,7,"X is in top left, upper right, lower left, and bottom right; O is in center left, center right, and bottom center."
cnn3_glove,test,58,c_58.png,c_58,2,There is X in center left and O in bottom center.
cnn3_glove,test,3721,c_3721.png,c_3721,6,"center left, center right, and bottom right has X; top middle, lower left, and bottom center has O."
cnn3_glove,test,1577,c_1577.png,c_1577,5,"top right, middle, and bottom middle has X; top left and lower left has O."
cnn3_glove,test,4421,c_4421.png,c_4421,7,"X is in center left, bottom left, bottom center, and lower right; O is in upper left, top center, and center right."
cnn3_glove,test,1744,c_1744.png,c_1744,5,"There is X in upper left, center right, and bottom middle and O in center and lower left."
cnn3_glove,test,4681,c_4681.png,c_4681,7,"top middle, upper right, center left, and middle right has X; middle, bottom left, and lower right has O."
cnn3_glove,test,2015,c_2015.png,c_2015,5,"X is in top middle, center right, and bottom right; O is in middle left and middle."
cnn3_glove,test,1325,c_1325.png,c_1325,5,"There is X in upper left, bottom left, and lower right and O in top middle and middle left."
cnn3_glove,test,1963,c_1963.png,c_1963,5,"top middle, middle right, and bottom left has X; top right and lower right has O."
cnn3_glove,test,4639,c_4639.png,c_4639,7,"top left, middle right, lower left, and lower right has X; middle left, center, and bottom center has O."
cnn3_glove,test,1386,c_1386.png,c_1386,5,"top center, center, and bottom left has X; top left and bottom right has O."
cnn3_glove,test,4513,c_4513.png,c_4513,7,"upper left, upper right, center, and bottom middle has X; middle left, center right, and lower right has O."
cnn3_glove,test,2736,c_2736.png,c_2736,6,"top middle, center left, and middle has X; top left, center right, and bottom center has O."
cnn3_glove,test,2882,c_2882.png,c_2882,6,"X is in upper left, bottom middle, and lower right; O is in top middle, center left, and bottom left."
cnn3_glove,test,2769,c_2769.png,c_2769,6,"There is X in top left, middle, and bottom middle and O in top center, middle left, and bottom left."
cnn3_glove,test,1233,c_1233.png,c_1233,5,"There is X in top left, top right, and bottom middle and O in top middle and bottom right."
cnn3_glove,test,1139,c_1139.png,c_1139,5,"There is X in upper right, center left, and lower right and O in top left and top middle."
cnn3_glove,test,1790,c_1790.png,c_1790,5,"X is in top center, top right, and center left; O is in middle and middle right."
cnn3_glove,test,3763,c_3763.png,c_3763,6,"There is X in center right, bottom left, and bottom center and O in top right, center left, and center."
cnn3_glove,test,2595,c_2595.png,c_2595,6,"top center, upper right, and bottom middle has X; top left, center, and lower left has O."
cnn3_glove,test,1647,c_1647.png,c_1647,5,"There is X in middle left, middle, and lower left and O in top left and middle right."
cnn3_glove,test,4539,c_4539.png,c_4539,7,"X is in top left, upper right, center left, and bottom middle; O is in middle, bottom left, and lower right."
cnn3_glove,test,4724,c_4724.png,c_4724,7,"There is X in top center, center, middle right, and lower right and O in upper right, center left, and bottom middle."
cnn3_glove,test,1761,c_1761.png,c_1761,5,"X is in top left, middle, and bottom center; O is in center right and lower right."
cnn3_glove,test,4045,c_4045.png,c_4045,7,"There is X in upper left, center left, center right, and bottom center and O in top center, upper right, and lower left."
cnn3_glove,test,4815,c_4815.png,c_4815,7,"There is X in top middle, lower left, bottom center, and bottom right and O in upper right, center, and center right."
cnn3_glove,test,4967,c_4967.png,c_4967,8,"upper left, top right, middle left, and lower right has X; top middle, middle, middle right, and bottom center has O."
cnn3_glove,test,2185,c_2185.png,c_2185,5,"upper right, bottom left, and lower right has X; middle left and middle has O."
cnn3_glove,test,4824,c_4824.png,c_4824,7,"There is X in middle, center right, bottom left, and lower right and O in top center, top right, and bottom middle."
cnn3_glove,test,449,c_449.png,c_449,4,There is X in upper left and bottom left and O in top middle and bottom right.
cnn3_glove,test,1717,c_1717.png,c_1717,5,"X is in center left, center right, and lower right; O is in upper left and bottom left."
cnn3_glove,test,4295,c_4295.png,c_4295,7,"There is X in top center, center left, center right, and lower left and O in top left, center, and bottom center."
cnn3_glove,test,2583,c_2583.png,c_2583,6,"middle, center right, and lower right has X; top left, top center, and top right has O."
cnn3_glove,test,1920,c_1920.png,c_1920,5,"X is in top center, upper right, and middle; O is in bottom left and bottom middle."
cnn3_glove,test,3177,c_3177.png,c_3177,6,"upper right, middle right, and bottom left has X; upper left, middle, and bottom center has O."
cnn3_glove,test,3087,c_3087.png,c_3087,6,"center left, middle, and bottom middle has X; top left, upper right, and lower right has O."
cnn3_glove,test,3641,c_3641.png,c_3641,6,"X is in top center, center, and bottom left; O is in center left, center right, and bottom center."
cnn3_glove,test,4366,c_4366.png,c_4366,7,"upper left, top center, middle, and bottom middle has X; middle left, lower left, and bottom right has O."
cnn3_glove,test,3565,c_3565.png,c_3565,6,"top center, upper right, and center has X; middle right, lower left, and bottom right has O."
cnn3_glove,test,2813,c_2813.png,c_2813,6,"middle left, center, and bottom right has X; top left, top center, and bottom middle has O."
cnn3_glove,test,3381,c_3381.png,c_3381,6,"top middle, top right, and bottom center has X; center left, middle, and middle right has O."
cnn3_glove,test,200,c_200.png,c_200,3,X is in top middle and middle right; O is in middle.
cnn3_glove,test,3796,c_3796.png,c_3796,6,"X is in middle, center right, and bottom right; O is in upper right, center left, and bottom center."
cnn3_glove,test,1610,c_1610.png,c_1610,5,"top left, top right, and center right has X; lower left and bottom right has O."
cnn3_glove,test,1352,c_1352.png,c_1352,5,"X is in upper left, top middle, and bottom middle; O is in middle and middle right."
cnn3_glove,test,3915,c_3915.png,c_3915,7,"top center, upper right, center left, and bottom center has X; top left, center, and center right has O."
cnn3_glove,test,5259,c_5259.png,c_5259,9,"X is in top center, center left, middle, bottom left, and lower right; O is in top left, upper right, center right, and bottom center."
cnn3_glove,test,2862,c_2862.png,c_2862,6,"There is X in top left, middle right, and bottom right and O in top middle, middle left, and bottom center."
cnn3_glove,test,2914,c_2914.png,c_2914,6,"There is X in top left, top center, and lower right and O in center, middle right, and lower left."
cnn3_glove,test,2028,c_2028.png,c_2028,5,"X is in middle left, bottom left, and bottom middle; O is in top middle and center."
cnn3_glove,test,2032,c_2032.png,c_2032,5,"X is in top center, center left, and bottom right; O is in middle and bottom left."
cnn3_glove,test,265,c_265.png,c_265,3,There is X in upper right and lower left and O in bottom middle.
cnn3_glove,test,3154,c_3154.png,c_3154,6,"There is X in top left, lower left, and bottom right and O in upper right, center left, and bottom center."
cnn3_glove,test,1715,c_1715.png,c_1715,5,"upper left, bottom left, and bottom right has X; middle left and middle right has O."
cnn3_glove,test,1454,c_1454.png,c_1454,5,"top left, middle left, and lower left has X; upper right and center has O."
cnn3_glove,test,4889,c_4889.png,c_4889,8,"There is X in upper left, upper right, center left, and middle and O in top middle, center right, bottom left, and bottom middle."
cnn3_glove,test,5245,c_5245.png,c_5245,9,"X is in top left, center left, center, bottom middle, and bottom right; O is in top middle, upper right, center right, and lower left."
cnn3_glove,test,1345,c_1345.png,c_1345,5,"There is X in top left, center right, and bottom left and O in top center and middle."
cnn3_glove,test,841,c_841.png,c_841,4,There is X in center and bottom left and O in top middle and bottom center.
cnn3_glove,test,2326,c_2326.png,c_2326,5,"X is in center, lower left, and bottom center; O is in middle left and bottom right."
cnn3_glove,test,436,c_436.png,c_436,4,There is X in upper left and top middle and O in center right and bottom right.
cnn3_glove,test,357,c_357.png,c_357,4,X is in top right and lower left; O is in upper left and top middle.
cnn3_glove,test,3462,c_3462.png,c_3462,6,"upper right, center left, and bottom right has X; top center, center, and bottom center has O."
cnn3_glove,test,3363,c_3363.png,c_3363,6,"top center, upper right, and lower left has X; middle left, center, and middle right has O."
cnn3_glove,test,1507,c_1507.png,c_1507,5,"X is in top right, middle left, and lower right; O is in upper left and center right."
cnn3_glove,test,4067,c_4067.png,c_4067,7,"There is X in top left, top right, center left, and lower right and O in top middle, center right, and bottom left."
cnn3_glove,test,470,c_470.png,c_470,4,upper right and middle right has X; upper left and middle left has O.
cnn3_glove,test,2184,c_2184.png,c_2184,5,"There is X in top right, center, and lower right and O in middle left and lower left."
cnn3_glove,test,1621,c_1621.png,c_1621,5,"X is in upper left, top right, and bottom center; O is in center right and bottom right."
cnn3_glove,test,2934,c_2934.png,c_2934,6,"X is in upper left, center, and middle right; O is in top middle, bottom center, and bottom right."
cnn3_glove,test,3906,c_3906.png,c_3906,7,"X is in upper left, top right, center, and center right; O is in top middle, middle left, and bottom middle."
cnn3_glove,test,173,c_173.png,c_173,3,X is in top middle and center right; O is in top right.
cnn3_glove,test,4712,c_4712.png,c_4712,7,"There is X in top center, upper right, center left, and bottom right and O in center, middle right, and bottom middle."
cnn3_glove,test,3660,c_3660.png,c_3660,6,"top center, center, and lower right has X; center left, center right, and bottom left has O."
cnn3_glove,test,4777,c_4777.png,c_4777,7,"top middle, middle left, middle right, and bottom center has X; top right, lower left, and lower right has O."
cnn3_glove,test,4770,c_4770.png,c_4770,7,"There is X in top center, upper right, middle right, and lower left and O in center left, bottom middle, and bottom right."
cnn3_glove,test,536,c_536.png,c_536,4,There is X in top right and bottom middle and O in top left and bottom left.
cnn3_glove,test,1826,c_1826.png,c_1826,5,"There is X in upper right, center left, and center and O in top middle and bottom right."
cnn3_glove,test,4033,c_4033.png,c_4033,7,"There is X in top left, top center, center left, and lower left and O in top right, center right, and bottom center."
cnn3_glove,test,4839,c_4839.png,c_4839,7,"top middle, center, middle right, and bottom right has X; center left, bottom left, and bottom center has O."
cnn3_glove,test,2594,c_2594.png,c_2594,6,"There is X in top center, top right, and lower left and O in upper left, middle, and bottom center."
cnn3_glove,test,4680,c_4680.png,c_4680,7,"X is in top center, upper right, center left, and middle; O is in center right, lower left, and lower right."
cnn3_glove,test,5191,c_5191.png,c_5191,8,"X is in top middle, upper right, middle left, and bottom right; O is in center, middle right, lower left, and bottom middle."
cnn3_glove,test,3368,c_3368.png,c_3368,6,"X is in top center, middle, and bottom left; O is in upper right, middle left, and middle right."
cnn3_glove,test,236,c_236.png,c_236,3,There is X in top right and bottom left and O in center left.
cnn3_glove,test,112,c_112.png,c_112,3,top left and top right has X; bottom left has O.
cnn3_glove,test,2107,c_2107.png,c_2107,5,"There is X in middle, center right, and bottom right and O in top center and bottom left."
cnn3_glove,test,2864,c_2864.png,c_2864,6,"There is X in top middle, middle left, and center right and O in top left, bottom center, and bottom right."
cnn3_glove,test,5162,c_5162.png,c_5162,8,"There is X in top left, middle left, bottom center, and lower right and O in top right, center, center right, and lower left."
cnn3_glove,test,4976,c_4976.png,c_4976,8,"There is X in upper left, middle, middle right, and bottom middle and O in top middle, upper right, center left, and bottom right."
cnn3_glove,test,2487,c_2487.png,c_2487,6,"There is X in top center, middle left, and bottom left and O in top left, upper right, and bottom middle."
cnn3_glove,test,964,c_964.png,c_964,4,X is in upper right and middle; O is in lower left and lower right.
cnn3_glove,test,2255,c_2255.png,c_2255,5,"upper right, bottom left, and bottom right has X; middle and middle right has O."
cnn3_glove,test,4006,c_4006.png,c_4006,7,"X is in upper left, top middle, center left, and bottom center; O is in top right, middle, and lower right."
cnn3_glove,test,3375,c_3375.png,c_3375,6,"center left, middle, and bottom left has X; top middle, upper right, and center right has O."
cnn3_glove,test,1497,c_1497.png,c_1497,5,"upper right, center left, and bottom middle has X; upper left and center right has O."
cnn3_glove,test,4243,c_4243.png,c_4243,7,"There is X in top middle, bottom left, bottom middle, and bottom right and O in upper left, upper right, and center."
cnn3_glove,test,3774,c_3774.png,c_3774,6,"There is X in middle left, middle right, and bottom left and O in top right, center, and bottom right."
cnn3_glove,test,934,c_934.png,c_934,4,X is in top right and middle left; O is in bottom middle and lower right.
cnn3_glove,test,685,c_685.png,c_685,4,X is in top right and middle left; O is in top center and bottom left.
cnn3_glove,test,3258,c_3258.png,c_3258,6,"X is in upper left, middle, and lower left; O is in middle left, center right, and bottom middle."
cnn3_glove,test,651,c_651.png,c_651,4,lower left and bottom middle has X; upper left and middle right has O.
cnn3_glove,test,1236,c_1236.png,c_1236,5,"There is X in top middle, top right, and bottom center and O in top left and bottom right."
cnn3_glove,test,1740,c_1740.png,c_1740,5,"upper left, middle, and middle right has X; lower left and bottom middle has O."
cnn3_glove,test,4741,c_4741.png,c_4741,7,"There is X in top center, upper right, middle, and bottom left and O in middle left, bottom middle, and bottom right."
cnn3_glove,test,1353,c_1353.png,c_1353,5,"upper left, center, and center right has X; top middle and bottom middle has O."
cnn3_glove,test,1059,c_1059.png,c_1059,4,X is in bottom center and lower right; O is in center left and lower left.
cnn3_glove,test,3615,c_3615.png,c_3615,6,"There is X in center, bottom left, and bottom center and O in top middle, top right, and lower right."
cnn3_glove,test,4898,c_4898.png,c_4898,8,"top left, middle left, center right, and bottom middle has X; top center, upper right, middle, and bottom left has O."
cnn3_glove,test,3293,c_3293.png,c_3293,6,"upper left, middle, and middle right has X; middle left, bottom middle, and bottom right has O."
cnn3_glove,test,2923,c_2923.png,c_2923,6,"There is X in top center, center right, and bottom left and O in top left, middle, and lower right."
cnn3_glove,test,23,c_23.png,c_23,2,There is X in bottom middle and O in upper left.
cnn3_glove,test,2117,c_2117.png,c_2117,5,"There is X in center, center right, and bottom right and O in top middle and bottom middle."
cnn3_glove,test,3069,c_3069.png,c_3069,6,"X is in center left, center, and bottom right; O is in top left, upper right, and lower left."
cnn3_glove,test,1308,c_1308.png,c_1308,5,"There is X in top middle, center right, and lower right and O in top left and center left."
cnn3_glove,test,522,c_522.png,c_522,4,upper left and bottom center has X; upper right and middle right has O.
cnn3_glove,test,3658,c_3658.png,c_3658,6,"top middle, middle, and middle right has X; center left, bottom left, and bottom right has O."
cnn3_glove,test,424,c_424.png,c_424,4,There is X in top left and top center and O in center right and lower left.
cnn3_glove,test,1150,c_1150.png,c_1150,5,"There is X in upper left, top middle, and top right and O in middle and bottom left."
cnn3_glove,test,4850,c_4850.png,c_4850,7,"X is in middle left, bottom left, bottom middle, and bottom right; O is in top middle, middle, and middle right."
cnn3_glove,test,2206,c_2206.png,c_2206,5,"There is X in middle left, center right, and bottom left and O in upper right and bottom middle."
cnn3_glove,test,1176,c_1176.png,c_1176,5,"X is in top middle, top right, and center; O is in top left and lower right."
cnn3_glove,test,5029,c_5029.png,c_5029,8,"upper right, middle left, bottom left, and lower right has X; top left, top middle, center, and bottom center has O."
cnn3_glove,test,208,c_208.png,c_208,3,top middle and middle has X; lower right has O.
cnn3_glove,test,4221,c_4221.png,c_4221,7,"X is in top right, middle right, bottom middle, and lower right; O is in top left, top middle, and middle."
cnn3_glove,test,2569,c_2569.png,c_2569,6,"upper left, top center, and lower right has X; top right, middle, and center right has O."
cnn3_glove,test,4054,c_4054.png,c_4054,7,"top middle, center left, bottom left, and bottom middle has X; top left, upper right, and middle right has O."
cnn3_glove,test,4036,c_4036.png,c_4036,7,"X is in top left, top center, middle right, and bottom middle; O is in top right, center left, and bottom left."
cnn3_glove,test,4659,c_4659.png,c_4659,7,"X is in top center, upper right, center right, and bottom middle; O is in center left, middle, and bottom left."
cnn3_glove,test,1104,c_1104.png,c_1104,5,"top left, top right, and middle right has X; top center and middle left has O."
cnn3_glove,test,3667,c_3667.png,c_3667,6,"There is X in middle left, center right, and bottom right and O in top middle, middle, and bottom left."
cnn3_glove,test,293,c_293.png,c_293,3,middle left and lower right has X; center right has O.
cnn3_glove,test,1313,c_1313.png,c_1313,5,"upper left, middle left, and bottom left has X; top center and bottom middle has O."
cnn3_glove,test,4615,c_4615.png,c_4615,7,"X is in top right, middle, center right, and bottom right; O is in top left, lower left, and bottom center."
cnn3_glove,test,3654,c_3654.png,c_3654,6,"top middle, middle left, and middle has X; center right, bottom left, and bottom right has O."
cnn3_glove,test,4040,c_4040.png,c_4040,7,"X is in top left, upper right, center left, and bottom middle; O is in top middle, center right, and bottom left."
cnn3_glove,test,4520,c_4520.png,c_4520,7,"upper left, middle left, center right, and lower right has X; top right, center, and bottom middle has O."
cnn3_glove,test,1216,c_1216.png,c_1216,5,"top center, top right, and bottom left has X; top left and bottom center has O."
cnn3_glove,test,51,c_51.png,c_51,2,X is in lower right; O is in upper right.
cnn3_glove,test,756,c_756.png,c_756,4,There is X in top middle and lower right and O in upper right and bottom middle.
cnn3_glove,test,3571,c_3571.png,c_3571,6,"top middle, middle, and lower right has X; upper right, middle right, and bottom left has O."
cnn3_glove,test,4999,c_4999.png,c_4999,8,"top left, top middle, center, and bottom left has X; upper right, center left, bottom center, and bottom right has O."
cnn3_glove,test,2420,c_2420.png,c_2420,6,"middle left, middle, and bottom right has X; top left, top middle, and top right has O."
cnn3_glove,test,2472,c_2472.png,c_2472,6,"X is in top middle, middle right, and bottom right; O is in top left, upper right, and center left."
cnn3_glove,test,1316,c_1316.png,c_1316,5,"top center, middle left, and lower left has X; upper left and bottom center has O."
cnn3_glove,test,4398,c_4398.png,c_4398,7,"upper left, top middle, bottom left, and bottom middle has X; center left, middle right, and lower right has O."
cnn3_glove,test,3707,c_3707.png,c_3707,6,"middle, bottom left, and bottom right has X; top center, middle left, and bottom middle has O."
cnn3_glove,test,3101,c_3101.png,c_3101,6,"upper right, middle left, and bottom left has X; upper left, middle right, and bottom center has O."
cnn3_glove,test,2322,c_2322.png,c_2322,5,"There is X in center left, center, and bottom right and O in lower left and bottom middle."
cnn3_glove,test,2074,c_2074.png,c_2074,5,"X is in top center, middle right, and lower right; O is in middle left and bottom center."
cnn3_glove,test,3310,c_3310.png,c_3310,6,"upper left, center, and bottom left has X; center left, bottom middle, and bottom right has O."
cnn3_glove,test,5205,c_5205.png,c_5205,8,"There is X in top middle, middle right, lower left, and bottom middle and O in upper right, middle left, middle, and bottom right."
cnn3_glove,test,1426,c_1426.png,c_1426,5,"There is X in top center, middle right, and bottom middle and O in top left and bottom right."
cnn3_glove,test,670,c_670.png,c_670,4,X is in top center and upper right; O is in middle left and center.
cnn3_glove,test,5137,c_5137.png,c_5137,8,"There is X in top middle, center left, bottom left, and bottom right and O in upper left, center, middle right, and bottom center."
cnn3_glove,test,4057,c_4057.png,c_4057,7,"X is in top right, center left, center right, and bottom middle; O is in upper left, top center, and lower left."
cnn3_glove,test,4024,c_4024.png,c_4024,7,"X is in top center, top right, bottom center, and lower right; O is in top left, center left, and middle."
cnn3_glove,test,3627,c_3627.png,c_3627,6,"top middle, bottom center, and bottom right has X; top right, center right, and lower left has O."
cnn3_glove,test,4182,c_4182.png,c_4182,7,"X is in top left, middle, bottom left, and bottom right; O is in top center, upper right, and middle right."
cnn3_glove,test,5059,c_5059.png,c_5059,8,"top middle, top right, middle right, and lower left has X; top left, middle left, bottom center, and lower right has O."
cnn3_glove,test,2306,c_2306.png,c_2306,5,"X is in middle, center right, and bottom left; O is in middle left and bottom right."
cnn3_glove,test,1147,c_1147.png,c_1147,5,"top center, upper right, and middle right has X; upper left and middle has O."
cnn3_glove,test,13,c_13.png,c_13,2,X is in upper right; O is in top left.
cnn3_glove,test,2654,c_2654.png,c_2654,6,"X is in upper left, top middle, and center right; O is in upper right, bottom left, and bottom right."
cnn3_glove,test,4087,c_4087.png,c_4087,7,"There is X in top left, top center, middle left, and center right and O in top right, bottom center, and lower right."
cnn3_glove,test,367,c_367.png,c_367,4,top middle and upper right has X; top left and bottom right has O.
cnn3_glove,test,4817,c_4817.png,c_4817,7,"There is X in upper right, middle, center right, and bottom middle and O in top center, bottom left, and lower right."
cnn3_glove,test,3395,c_3395.png,c_3395,6,"There is X in middle, center right, and bottom middle and O in top middle, top right, and center left."
cnn3_glove,test,4156,c_4156.png,c_4156,7,"upper left, center right, lower left, and bottom middle has X; top center, upper right, and center has O."
cnn3_glove,test,2075,c_2075.png,c_2075,5,"top middle, bottom center, and bottom right has X; center left and center right has O."
