run_id,image_id,img_path,sentence_id,true_sentence,n_moves,error
LLM-openrouter-sbert,c_2349.png,D:\Users\git-repo\1\src\data\images\type-c\c_2349.png,c_2349,"lower left, bottom middle, and bottom right has X; center and center right has O.",5,Connection error.
LLM-openrouter-sbert,c_4811.png,D:\Users\git-repo\1\src\data\images\type-c\c_4811.png,c_4811,"top middle, middle, center right, and bottom right has X; top right, lower left, and bottom center has O.",7,Connection error.
LLM-openrouter-sbert,c_1024.png,D:\Users\git-repo\1\src\data\images\type-c\c_1024.png,c_1024,center left and middle has X; lower left and lower right has O.,4,Connection error.
LLM-openrouter-sbert,c_2116.png,D:\Users\git-repo\1\src\data\images\type-c\c_2116.png,c_2116,"There is X in middle, middle right, and bottom center and O in top middle and lower right.",5,Connection error.
LLM-openrouter-sbert,c_4640.png,D:\Users\git-repo\1\src\data\images\type-c\c_4640.png,c_4640,"upper left, center right, bottom center, and bottom right has X; middle left, center, and lower left has O.",7,Connection error.
LLM-openrouter-sbert,c_2526.png,D:\Users\git-repo\1\src\data\images\type-c\c_2526.png,c_2526,"X is in top center, bottom center, and bottom right; O is in upper left, upper right, and center left.",6,Connection error.
LLM-openrouter-sbert,c_2452.png,D:\Users\git-repo\1\src\data\images\type-c\c_2452.png,c_2452,"top middle, middle left, and bottom center has X; upper left, top right, and center right has O.",6,Connection error.
LLM-openrouter-sbert,c_2038.png,D:\Users\git-repo\1\src\data\images\type-c\c_2038.png,c_2038,"X is in middle left, bottom left, and bottom right; O is in top center and center.",5,Connection error.
LLM-openrouter-sbert,c_3822.png,D:\Users\git-repo\1\src\data\images\type-c\c_3822.png,c_3822,"X is in upper right, middle right, and bottom center; O is in center left, lower left, and lower right.",6,Connection error.
LLM-openrouter-sbert,c_1046.png,D:\Users\git-repo\1\src\data\images\type-c\c_1046.png,c_1046,There is X in center right and bottom right and O in middle left and lower left.,4,Connection error.
LLM-openrouter-sbert,c_1279.png,D:\Users\git-repo\1\src\data\images\type-c\c_1279.png,c_1279,"center left, middle, and bottom right has X; top left and top middle has O.",5,Connection error.
LLM-openrouter-sbert,c_1667.png,D:\Users\git-repo\1\src\data\images\type-c\c_1667.png,c_1667,"X is in middle left, middle, and bottom right; O is in top left and middle right.",5,Connection error.
LLM-openrouter-sbert,c_343.png,D:\Users\git-repo\1\src\data\images\type-c\c_343.png,c_343,X is in top center and upper right; O is in top left and middle.,4,Connection error.
LLM-openrouter-sbert,c_54.png,D:\Users\git-repo\1\src\data\images\type-c\c_54.png,c_54,There is X in middle left and O in middle right.,2,Connection error.
LLM-openrouter-sbert,c_133.png,D:\Users\git-repo\1\src\data\images\type-c\c_133.png,c_133,upper left and center left has X; lower right has O.,3,Connection error.
LLM-openrouter-sbert,c_5117.png,D:\Users\git-repo\1\src\data\images\type-c\c_5117.png,c_5117,"upper left, top middle, center, and bottom left has X; middle left, middle right, bottom middle, and bottom right has O.",8,Connection error.
LLM-openrouter-sbert,c_697.png,D:\Users\git-repo\1\src\data\images\type-c\c_697.png,c_697,X is in top right and middle left; O is in top middle and bottom right.,4,Connection error.
LLM-openrouter-sbert,c_2154.png,D:\Users\git-repo\1\src\data\images\type-c\c_2154.png,c_2154,"There is X in top right, center, and bottom middle and O in center left and center right.",5,Connection error.
LLM-openrouter-sbert,c_1583.png,D:\Users\git-repo\1\src\data\images\type-c\c_1583.png,c_1583,"upper left, middle, and lower left has X; upper right and bottom right has O.",5,Connection error.
LLM-openrouter-sbert,c_4572.png,D:\Users\git-repo\1\src\data\images\type-c\c_4572.png,c_4572,"X is in top left, upper right, lower left, and bottom right; O is in center left, center right, and bottom center.",7,Connection error.
LLM-openrouter-sbert,c_58.png,D:\Users\git-repo\1\src\data\images\type-c\c_58.png,c_58,There is X in center left and O in bottom center.,2,Connection error.
LLM-openrouter-sbert,c_3721.png,D:\Users\git-repo\1\src\data\images\type-c\c_3721.png,c_3721,"center left, center right, and bottom right has X; top middle, lower left, and bottom center has O.",6,Connection error.
LLM-openrouter-sbert,c_1577.png,D:\Users\git-repo\1\src\data\images\type-c\c_1577.png,c_1577,"top right, middle, and bottom middle has X; top left and lower left has O.",5,Connection error.
LLM-openrouter-sbert,c_4421.png,D:\Users\git-repo\1\src\data\images\type-c\c_4421.png,c_4421,"X is in center left, bottom left, bottom center, and lower right; O is in upper left, top center, and center right.",7,Connection error.
LLM-openrouter-sbert,c_1744.png,D:\Users\git-repo\1\src\data\images\type-c\c_1744.png,c_1744,"There is X in upper left, center right, and bottom middle and O in center and lower left.",5,Connection error.
LLM-openrouter-sbert,c_4681.png,D:\Users\git-repo\1\src\data\images\type-c\c_4681.png,c_4681,"top middle, upper right, center left, and middle right has X; middle, bottom left, and lower right has O.",7,Connection error.
LLM-openrouter-sbert,c_2015.png,D:\Users\git-repo\1\src\data\images\type-c\c_2015.png,c_2015,"X is in top middle, center right, and bottom right; O is in middle left and middle.",5,Connection error.
LLM-openrouter-sbert,c_1325.png,D:\Users\git-repo\1\src\data\images\type-c\c_1325.png,c_1325,"There is X in upper left, bottom left, and lower right and O in top middle and middle left.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1963.png,D:\Users\git-repo\1\src\data\images\type-c\c_1963.png,c_1963,"top middle, middle right, and bottom left has X; top right and lower right has O.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4639.png,D:\Users\git-repo\1\src\data\images\type-c\c_4639.png,c_4639,"top left, middle right, lower left, and lower right has X; middle left, center, and bottom center has O.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1386.png,D:\Users\git-repo\1\src\data\images\type-c\c_1386.png,c_1386,"top center, center, and bottom left has X; top left and bottom right has O.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4513.png,D:\Users\git-repo\1\src\data\images\type-c\c_4513.png,c_4513,"upper left, upper right, center, and bottom middle has X; middle left, center right, and lower right has O.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2736.png,D:\Users\git-repo\1\src\data\images\type-c\c_2736.png,c_2736,"top middle, center left, and middle has X; top left, center right, and bottom center has O.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2882.png,D:\Users\git-repo\1\src\data\images\type-c\c_2882.png,c_2882,"X is in upper left, bottom middle, and lower right; O is in top middle, center left, and bottom left.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2769.png,D:\Users\git-repo\1\src\data\images\type-c\c_2769.png,c_2769,"There is X in top left, middle, and bottom middle and O in top center, middle left, and bottom left.",6,Connection error.
LLM-openrouter-sbert,c_1233.png,D:\Users\git-repo\1\src\data\images\type-c\c_1233.png,c_1233,"There is X in top left, top right, and bottom middle and O in top middle and bottom right.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1139.png,D:\Users\git-repo\1\src\data\images\type-c\c_1139.png,c_1139,"There is X in upper right, center left, and lower right and O in top left and top middle.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1790.png,D:\Users\git-repo\1\src\data\images\type-c\c_1790.png,c_1790,"X is in top center, top right, and center left; O is in middle and middle right.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3763.png,D:\Users\git-repo\1\src\data\images\type-c\c_3763.png,c_3763,"There is X in center right, bottom left, and bottom center and O in top right, center left, and center.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2595.png,D:\Users\git-repo\1\src\data\images\type-c\c_2595.png,c_2595,"top center, upper right, and bottom middle has X; top left, center, and lower left has O.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1647.png,D:\Users\git-repo\1\src\data\images\type-c\c_1647.png,c_1647,"There is X in middle left, middle, and lower left and O in top left and middle right.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4539.png,D:\Users\git-repo\1\src\data\images\type-c\c_4539.png,c_4539,"X is in top left, upper right, center left, and bottom middle; O is in middle, bottom left, and lower right.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4724.png,D:\Users\git-repo\1\src\data\images\type-c\c_4724.png,c_4724,"There is X in top center, center, middle right, and lower right and O in upper right, center left, and bottom middle.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1761.png,D:\Users\git-repo\1\src\data\images\type-c\c_1761.png,c_1761,"X is in top left, middle, and bottom center; O is in center right and lower right.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4045.png,D:\Users\git-repo\1\src\data\images\type-c\c_4045.png,c_4045,"There is X in upper left, center left, center right, and bottom center and O in top center, upper right, and lower left.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4815.png,D:\Users\git-repo\1\src\data\images\type-c\c_4815.png,c_4815,"There is X in top middle, lower left, bottom center, and bottom right and O in upper right, center, and center right.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4967.png,D:\Users\git-repo\1\src\data\images\type-c\c_4967.png,c_4967,"upper left, top right, middle left, and lower right has X; top middle, middle, middle right, and bottom center has O.",8,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2185.png,D:\Users\git-repo\1\src\data\images\type-c\c_2185.png,c_2185,"upper right, bottom left, and lower right has X; middle left and middle has O.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4824.png,D:\Users\git-repo\1\src\data\images\type-c\c_4824.png,c_4824,"There is X in middle, center right, bottom left, and lower right and O in top center, top right, and bottom middle.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_449.png,D:\Users\git-repo\1\src\data\images\type-c\c_449.png,c_449,There is X in upper left and bottom left and O in top middle and bottom right.,4,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1717.png,D:\Users\git-repo\1\src\data\images\type-c\c_1717.png,c_1717,"X is in center left, center right, and lower right; O is in upper left and bottom left.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4295.png,D:\Users\git-repo\1\src\data\images\type-c\c_4295.png,c_4295,"There is X in top center, center left, center right, and lower left and O in top left, center, and bottom center.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2583.png,D:\Users\git-repo\1\src\data\images\type-c\c_2583.png,c_2583,"middle, center right, and lower right has X; top left, top center, and top right has O.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1920.png,D:\Users\git-repo\1\src\data\images\type-c\c_1920.png,c_1920,"X is in top center, upper right, and middle; O is in bottom left and bottom middle.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3177.png,D:\Users\git-repo\1\src\data\images\type-c\c_3177.png,c_3177,"upper right, middle right, and bottom left has X; upper left, middle, and bottom center has O.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3087.png,D:\Users\git-repo\1\src\data\images\type-c\c_3087.png,c_3087,"center left, middle, and bottom middle has X; top left, upper right, and lower right has O.",6,Request timed out.
LLM-openrouter-sbert,c_3641.png,D:\Users\git-repo\1\src\data\images\type-c\c_3641.png,c_3641,"X is in top center, center, and bottom left; O is in center left, center right, and bottom center.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4366.png,D:\Users\git-repo\1\src\data\images\type-c\c_4366.png,c_4366,"upper left, top center, middle, and bottom middle has X; middle left, lower left, and bottom right has O.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3565.png,D:\Users\git-repo\1\src\data\images\type-c\c_3565.png,c_3565,"top center, upper right, and center has X; middle right, lower left, and bottom right has O.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2813.png,D:\Users\git-repo\1\src\data\images\type-c\c_2813.png,c_2813,"middle left, center, and bottom right has X; top left, top center, and bottom middle has O.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3381.png,D:\Users\git-repo\1\src\data\images\type-c\c_3381.png,c_3381,"top middle, top right, and bottom center has X; center left, middle, and middle right has O.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_200.png,D:\Users\git-repo\1\src\data\images\type-c\c_200.png,c_200,X is in top middle and middle right; O is in middle.,3,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3796.png,D:\Users\git-repo\1\src\data\images\type-c\c_3796.png,c_3796,"X is in middle, center right, and bottom right; O is in upper right, center left, and bottom center.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1610.png,D:\Users\git-repo\1\src\data\images\type-c\c_1610.png,c_1610,"top left, top right, and center right has X; lower left and bottom right has O.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1352.png,D:\Users\git-repo\1\src\data\images\type-c\c_1352.png,c_1352,"X is in upper left, top middle, and bottom middle; O is in middle and middle right.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3915.png,D:\Users\git-repo\1\src\data\images\type-c\c_3915.png,c_3915,"top center, upper right, center left, and bottom center has X; top left, center, and center right has O.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_5259.png,D:\Users\git-repo\1\src\data\images\type-c\c_5259.png,c_5259,"X is in top center, center left, middle, bottom left, and lower right; O is in top left, upper right, center right, and bottom center.",9,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2862.png,D:\Users\git-repo\1\src\data\images\type-c\c_2862.png,c_2862,"There is X in top left, middle right, and bottom right and O in top middle, middle left, and bottom center.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2914.png,D:\Users\git-repo\1\src\data\images\type-c\c_2914.png,c_2914,"There is X in top left, top center, and lower right and O in center, middle right, and lower left.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2028.png,D:\Users\git-repo\1\src\data\images\type-c\c_2028.png,c_2028,"X is in middle left, bottom left, and bottom middle; O is in top middle and center.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2032.png,D:\Users\git-repo\1\src\data\images\type-c\c_2032.png,c_2032,"X is in top center, center left, and bottom right; O is in middle and bottom left.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_265.png,D:\Users\git-repo\1\src\data\images\type-c\c_265.png,c_265,There is X in upper right and lower left and O in bottom middle.,3,Connection error.
LLM-openrouter-sbert,c_3154.png,D:\Users\git-repo\1\src\data\images\type-c\c_3154.png,c_3154,"There is X in top left, lower left, and bottom right and O in upper right, center left, and bottom center.",6,Connection error.
LLM-openrouter-sbert,c_1715.png,D:\Users\git-repo\1\src\data\images\type-c\c_1715.png,c_1715,"upper left, bottom left, and bottom right has X; middle left and middle right has O.",5,Connection error.
LLM-openrouter-sbert,c_1454.png,D:\Users\git-repo\1\src\data\images\type-c\c_1454.png,c_1454,"top left, middle left, and lower left has X; upper right and center has O.",5,Connection error.
LLM-openrouter-sbert,c_4889.png,D:\Users\git-repo\1\src\data\images\type-c\c_4889.png,c_4889,"There is X in upper left, upper right, center left, and middle and O in top middle, center right, bottom left, and bottom middle.",8,Connection error.
LLM-openrouter-sbert,c_5245.png,D:\Users\git-repo\1\src\data\images\type-c\c_5245.png,c_5245,"X is in top left, center left, center, bottom middle, and bottom right; O is in top middle, upper right, center right, and lower left.",9,Connection error.
LLM-openrouter-sbert,c_1345.png,D:\Users\git-repo\1\src\data\images\type-c\c_1345.png,c_1345,"There is X in top left, center right, and bottom left and O in top center and middle.",5,Connection error.
LLM-openrouter-sbert,c_841.png,D:\Users\git-repo\1\src\data\images\type-c\c_841.png,c_841,There is X in center and bottom left and O in top middle and bottom center.,4,Connection error.
LLM-openrouter-sbert,c_2326.png,D:\Users\git-repo\1\src\data\images\type-c\c_2326.png,c_2326,"X is in center, lower left, and bottom center; O is in middle left and bottom right.",5,Connection error.
LLM-openrouter-sbert,c_436.png,D:\Users\git-repo\1\src\data\images\type-c\c_436.png,c_436,There is X in upper left and top middle and O in center right and bottom right.,4,Connection error.
LLM-openrouter-sbert,c_357.png,D:\Users\git-repo\1\src\data\images\type-c\c_357.png,c_357,X is in top right and lower left; O is in upper left and top middle.,4,Connection error.
LLM-openrouter-sbert,c_3462.png,D:\Users\git-repo\1\src\data\images\type-c\c_3462.png,c_3462,"upper right, center left, and bottom right has X; top center, center, and bottom center has O.",6,Connection error.
LLM-openrouter-sbert,c_3363.png,D:\Users\git-repo\1\src\data\images\type-c\c_3363.png,c_3363,"top center, upper right, and lower left has X; middle left, center, and middle right has O.",6,Connection error.
LLM-openrouter-sbert,c_1507.png,D:\Users\git-repo\1\src\data\images\type-c\c_1507.png,c_1507,"X is in top right, middle left, and lower right; O is in upper left and center right.",5,Connection error.
LLM-openrouter-sbert,c_4067.png,D:\Users\git-repo\1\src\data\images\type-c\c_4067.png,c_4067,"There is X in top left, top right, center left, and lower right and O in top middle, center right, and bottom left.",7,Connection error.
LLM-openrouter-sbert,c_470.png,D:\Users\git-repo\1\src\data\images\type-c\c_470.png,c_470,upper right and middle right has X; upper left and middle left has O.,4,Connection error.
LLM-openrouter-sbert,c_2184.png,D:\Users\git-repo\1\src\data\images\type-c\c_2184.png,c_2184,"There is X in top right, center, and lower right and O in middle left and lower left.",5,Connection error.
LLM-openrouter-sbert,c_1621.png,D:\Users\git-repo\1\src\data\images\type-c\c_1621.png,c_1621,"X is in upper left, top right, and bottom center; O is in center right and bottom right.",5,Connection error.
LLM-openrouter-sbert,c_2934.png,D:\Users\git-repo\1\src\data\images\type-c\c_2934.png,c_2934,"X is in upper left, center, and middle right; O is in top middle, bottom center, and bottom right.",6,Connection error.
LLM-openrouter-sbert,c_3906.png,D:\Users\git-repo\1\src\data\images\type-c\c_3906.png,c_3906,"X is in upper left, top right, center, and center right; O is in top middle, middle left, and bottom middle.",7,Connection error.
LLM-openrouter-sbert,c_173.png,D:\Users\git-repo\1\src\data\images\type-c\c_173.png,c_173,X is in top middle and center right; O is in top right.,3,Connection error.
LLM-openrouter-sbert,c_4712.png,D:\Users\git-repo\1\src\data\images\type-c\c_4712.png,c_4712,"There is X in top center, upper right, center left, and bottom right and O in center, middle right, and bottom middle.",7,Connection error.
LLM-openrouter-sbert,c_3660.png,D:\Users\git-repo\1\src\data\images\type-c\c_3660.png,c_3660,"top center, center, and lower right has X; center left, center right, and bottom left has O.",6,Connection error.
LLM-openrouter-sbert,c_4777.png,D:\Users\git-repo\1\src\data\images\type-c\c_4777.png,c_4777,"top middle, middle left, middle right, and bottom center has X; top right, lower left, and lower right has O.",7,Connection error.
LLM-openrouter-sbert,c_4770.png,D:\Users\git-repo\1\src\data\images\type-c\c_4770.png,c_4770,"There is X in top center, upper right, middle right, and lower left and O in center left, bottom middle, and bottom right.",7,Connection error.
LLM-openrouter-sbert,c_536.png,D:\Users\git-repo\1\src\data\images\type-c\c_536.png,c_536,There is X in top right and bottom middle and O in top left and bottom left.,4,Connection error.
LLM-openrouter-sbert,c_1826.png,D:\Users\git-repo\1\src\data\images\type-c\c_1826.png,c_1826,"There is X in upper right, center left, and center and O in top middle and bottom right.",5,Connection error.
LLM-openrouter-sbert,c_4033.png,D:\Users\git-repo\1\src\data\images\type-c\c_4033.png,c_4033,"There is X in top left, top center, center left, and lower left and O in top right, center right, and bottom center.",7,Connection error.
LLM-openrouter-sbert,c_4839.png,D:\Users\git-repo\1\src\data\images\type-c\c_4839.png,c_4839,"top middle, center, middle right, and bottom right has X; center left, bottom left, and bottom center has O.",7,Connection error.
LLM-openrouter-sbert,c_2594.png,D:\Users\git-repo\1\src\data\images\type-c\c_2594.png,c_2594,"There is X in top center, top right, and lower left and O in upper left, middle, and bottom center.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4680.png,D:\Users\git-repo\1\src\data\images\type-c\c_4680.png,c_4680,"X is in top center, upper right, center left, and middle; O is in center right, lower left, and lower right.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_5191.png,D:\Users\git-repo\1\src\data\images\type-c\c_5191.png,c_5191,"X is in top middle, upper right, middle left, and bottom right; O is in center, middle right, lower left, and bottom middle.",8,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3368.png,D:\Users\git-repo\1\src\data\images\type-c\c_3368.png,c_3368,"X is in top center, middle, and bottom left; O is in upper right, middle left, and middle right.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_236.png,D:\Users\git-repo\1\src\data\images\type-c\c_236.png,c_236,There is X in top right and bottom left and O in center left.,3,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_112.png,D:\Users\git-repo\1\src\data\images\type-c\c_112.png,c_112,top left and top right has X; bottom left has O.,3,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2107.png,D:\Users\git-repo\1\src\data\images\type-c\c_2107.png,c_2107,"There is X in middle, center right, and bottom right and O in top center and bottom left.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2864.png,D:\Users\git-repo\1\src\data\images\type-c\c_2864.png,c_2864,"There is X in top middle, middle left, and center right and O in top left, bottom center, and bottom right.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_5162.png,D:\Users\git-repo\1\src\data\images\type-c\c_5162.png,c_5162,"There is X in top left, middle left, bottom center, and lower right and O in top right, center, center right, and lower left.",8,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4976.png,D:\Users\git-repo\1\src\data\images\type-c\c_4976.png,c_4976,"There is X in upper left, middle, middle right, and bottom middle and O in top middle, upper right, center left, and bottom right.",8,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2487.png,D:\Users\git-repo\1\src\data\images\type-c\c_2487.png,c_2487,"There is X in top center, middle left, and bottom left and O in top left, upper right, and bottom middle.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_964.png,D:\Users\git-repo\1\src\data\images\type-c\c_964.png,c_964,X is in upper right and middle; O is in lower left and lower right.,4,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_2255.png,D:\Users\git-repo\1\src\data\images\type-c\c_2255.png,c_2255,"upper right, bottom left, and bottom right has X; middle and middle right has O.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4006.png,D:\Users\git-repo\1\src\data\images\type-c\c_4006.png,c_4006,"X is in upper left, top middle, center left, and bottom center; O is in top right, middle, and lower right.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3375.png,D:\Users\git-repo\1\src\data\images\type-c\c_3375.png,c_3375,"center left, middle, and bottom left has X; top middle, upper right, and center right has O.",6,Connection error.
LLM-openrouter-sbert,c_1497.png,D:\Users\git-repo\1\src\data\images\type-c\c_1497.png,c_1497,"upper right, center left, and bottom middle has X; upper left and center right has O.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4243.png,D:\Users\git-repo\1\src\data\images\type-c\c_4243.png,c_4243,"There is X in top middle, bottom left, bottom middle, and bottom right and O in upper left, upper right, and center.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3774.png,D:\Users\git-repo\1\src\data\images\type-c\c_3774.png,c_3774,"There is X in middle left, middle right, and bottom left and O in top right, center, and bottom right.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_934.png,D:\Users\git-repo\1\src\data\images\type-c\c_934.png,c_934,X is in top right and middle left; O is in bottom middle and lower right.,4,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_685.png,D:\Users\git-repo\1\src\data\images\type-c\c_685.png,c_685,X is in top right and middle left; O is in top center and bottom left.,4,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_3258.png,D:\Users\git-repo\1\src\data\images\type-c\c_3258.png,c_3258,"X is in upper left, middle, and lower left; O is in middle left, center right, and bottom middle.",6,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_651.png,D:\Users\git-repo\1\src\data\images\type-c\c_651.png,c_651,lower left and bottom middle has X; upper left and middle right has O.,4,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1236.png,D:\Users\git-repo\1\src\data\images\type-c\c_1236.png,c_1236,"There is X in top middle, top right, and bottom center and O in top left and bottom right.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1740.png,D:\Users\git-repo\1\src\data\images\type-c\c_1740.png,c_1740,"upper left, middle, and middle right has X; lower left and bottom middle has O.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_4741.png,D:\Users\git-repo\1\src\data\images\type-c\c_4741.png,c_4741,"There is X in top center, upper right, middle, and bottom left and O in middle left, bottom middle, and bottom right.",7,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1353.png,D:\Users\git-repo\1\src\data\images\type-c\c_1353.png,c_1353,"upper left, center, and center right has X; top middle and bottom middle has O.",5,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
LLM-openrouter-sbert,c_1059.png,D:\Users\git-repo\1\src\data\images\type-c\c_1059.png,c_1059,X is in bottom center and lower right; O is in center left and lower left.,4,"Error code: 401 - {'error': {'message': 'Missing Authentication header', 'code': 401}}"
