image_id,gold_label,llm_output,pred_sentence,cosine_sim,true_rank,top_1_correct,top_5_correct
2585,the big pink triangle is positioned below a small red triangle,a small red triangle is above a medium pink triangle,the small red triangle is positioned above a medium pink triangle,0.9662907123565674,7,0,0
8587,a big blue triangle can be seen below a small purple square,a medium purple square is above a medium blue triangle,a medium purple triangle is above a medium blue square,0.9938676953315735,19,0,0
5856,a small pink circle is left of a small red octagon,a medium pink circle is left of a medium red octagon,left of a medium pink circle is a medium red octagon,0.9881620407104492,9,0,0
5426,the big blue diamond is positioned right of a small yellow diamond,a small yellow diamond is left of a big blue diamond,a small yellow diamond is left of a big orange diamond,0.952286958694458,12,0,0
6497,a small green square is left of a small red square,a medium green square is left of a medium red square,a small green square is left of a small red square,0.9271115660667419,1,1,1
9734,a medium red square is left of a big yellow diamond,a medium red square is left of a medium yellow diamond,a medium red square is left of a big yellow diamond,0.9855635762214661,1,1,1
7308,the medium red octagon is positioned above a big black diamond,a medium red octagon is above a medium black diamond,a medium black octagon is above a medium red diamond,0.9958519339561462,15,0,0
533,the small purple circle is positioned right of a medium green triangle,a medium green triangle is left of a medium purple circle,left of a medium green triangle is a medium purple circle,0.9860245585441589,12,0,0
5269,a medium purple diamond is below a small orange triangle,a small orange triangle is above a medium purple diamond,a medium purple diamond is above a small orange triangle,0.9885794520378113,3,0,1
5803,above a big black diamond is a small green diamond,a small green diamond is above a medium black diamond,below a small black diamond is a big green diamond,0.9494449496269226,2,0,1
508,a medium orange diamond is below a small orange diamond,a small orange diamond is above a medium orange diamond,a medium orange diamond is below a small orange diamond,0.9844156503677368,1,1,1
8059,left of a medium orange octagon is a big purple diamond,a medium purple diamond is left of a medium orange octagon,left of a medium orange octagon is a big purple diamond,0.9754236340522766,1,1,1
8810,a small black circle can be seen right of a small orange diamond,a medium orange diamond is left of a medium black circle,a medium orange diamond is left of a small black circle,0.9869233965873718,73,0,0
765,a big purple circle can be seen below a small blue triangle,a small blue triangle is above a big purple circle,above a small purple triangle is a big blue circle,0.9779233932495117,10,0,0
9725,right of a medium orange square is a big black triangle,a medium orange square is left of a medium black triangle,left of a medium black triangle is a medium orange square,0.9842557311058044,10,0,0
4236,a big yellow diamond is right of a small yellow diamond,a small yellow diamond is left of a big yellow diamond,a small yellow diamond is left of a big orange diamond,0.9677482843399048,2,0,1
9930,right of a big pink hexagon is a small green hexagon,a big pink hexagon is left of a small green hexagon,a small pink hexagon is left of a medium green hexagon,0.9742466807365417,3,0,1
2987,left of a medium black diamond is a medium purple circle,a medium purple circle is left of a medium black diamond,left of a medium black diamond is a medium purple circle,0.9826368689537048,1,1,1
7368,a big black hexagon can be seen right of a big orange diamond,a medium orange diamond is left of a medium black hexagon,a medium orange hexagon is left of a small black diamond,0.9788331985473633,280,0,0
8483,a big purple triangle can be seen below a medium orange triangle,a medium orange triangle is above a medium purple triangle,a medium purple triangle is above a medium yellow triangle,0.9212285280227661,5,0,1
8027,a big orange circle can be seen left of a medium orange triangle,a big orange circle is left of a small orange triangle,right of a big orange triangle is a small orange circle,0.9595418572425842,4,0,1
7921,right of a big red circle is a medium blue hexagon,a big red circle is left of a medium blue hexagon,a medium red hexagon is left of a medium blue circle,0.9471801519393921,3,0,1
3805,a small red square can be seen above a medium orange diamond,a medium red square is above a medium orange diamond,a medium red diamond is below a medium orange square,0.9837653040885925,16,0,0
2612,below a medium red hexagon is a small purple circle,a big red hexagon is above a medium purple circle,above a big red hexagon is a small purple circle,0.9735881090164185,8,0,0
3246,the small yellow diamond is positioned right of a medium purple circle,a medium purple circle is left of a small yellow diamond,a big purple diamond is left of a medium yellow circle,0.9781261086463928,8,0,0
4787,a small black triangle can be seen left of a medium pink triangle,a small black triangle is left of a small pink triangle,a small black triangle is right of a small pink triangle,0.9764779806137085,7,0,0
4494,a medium purple triangle can be seen above a small orange hexagon,a medium purple triangle is above a small orange hexagon,a medium orange hexagon is above a big purple triangle,0.975898802280426,2,0,1
7194,below a big orange hexagon is a small red square,a medium orange hexagon is above a small red square,a small red hexagon is above a small orange square,0.9739927649497986,2,0,1
4504,the small black hexagon is positioned below a small pink diamond,a medium pink diamond is above a medium black hexagon,a medium pink diamond is below a medium black hexagon,0.9913192391395569,170,0,0
4493,a small blue triangle is below a medium purple diamond,a medium purple diamond is above a small blue triangle,a small purple triangle is above a medium blue diamond,0.9892352819442749,4,0,1
1937,a big purple hexagon is above a medium yellow triangle,a medium purple hexagon is above a small yellow triangle,a small purple hexagon is above a medium yellow triangle,0.9950681924819946,2,0,1
5522,a small red diamond can be seen below a big pink hexagon,a medium pink hexagon is above a small red diamond,a small red diamond is above a medium pink hexagon,0.981095016002655,41,0,0
3237,a small pink diamond is above a big orange circle,a small pink diamond is above a big orange circle,a small pink diamond is above a big orange circle,0.9999999403953552,1,1,1
1663,a medium purple diamond can be seen above a big orange diamond,a medium purple diamond is above a medium orange diamond,below a medium orange diamond is a small purple diamond,0.9610760807991028,11,0,0
9948,below a big yellow square is a medium orange circle,a medium yellow square is above a medium orange circle,below a big yellow square is a medium orange circle,0.9631722569465637,1,1,1
800,the big blue octagon is positioned right of a medium orange hexagon,a small orange hexagon is left of a big blue octagon,a small blue octagon is left of a small orange hexagon,0.9877669215202332,21,0,0
31,the small orange hexagon is positioned above a big blue hexagon,a small orange hexagon is above a big blue hexagon,below a big orange hexagon is a small blue hexagon,0.9706409573554993,2,0,1
1511,the small yellow square is positioned right of a big orange circle,the big orange circle is left of a small yellow square,a big yellow square is left of a big orange circle,0.9707064032554626,5,0,1
2204,a big yellow square can be seen above a small green square,a big yellow square is above a small green square,a big green square is above a small yellow square,0.9903573989868164,5,0,1
4738,above a big green square is a small orange diamond,a small orange diamond is above a big green square,above a big green square is a small orange diamond,0.9751492142677307,1,1,1
8356,above a small black triangle is a small blue circle,a medium blue circle is above a small black triangle,a small black triangle is below a medium blue circle,0.9719832539558411,5,0,1
4629,a big black circle is below a big purple hexagon,a medium purple hexagon is above a medium black circle,the medium purple hexagon is positioned below a medium black circle,0.9603085517883301,14,0,0
1631,left of a medium yellow circle is a medium yellow triangle,a small yellow triangle is left of a small yellow circle,a small yellow circle is left of a small yellow triangle,0.9968808889389038,10,0,0
9883,the big red square is positioned right of a big green circle,a medium green circle is left of a medium red square,the medium red circle is positioned left of a medium green square,0.9573391079902649,118,0,0
1460,the medium red square is positioned right of a medium purple diamond,a medium purple diamond is left of a medium red square,a medium red square is left of a medium purple diamond,0.9924366474151611,16,0,0
3570,a medium green square is left of a small green octagon,the big green square is left of a small green octagon,right of a big green square is a small green octagon,0.9724363088607788,3,0,1
1198,above a medium blue octagon is a big purple octagon,a medium purple octagon is above a small blue octagon,above a medium blue octagon is a big purple octagon,0.9701523780822754,1,1,1
3417,a small purple octagon can be seen right of a small green triangle,a medium green triangle is left of a medium purple octagon,a medium green octagon is right of a small purple triangle,0.9770951867103577,53,0,0
8744,right of a small blue circle is a big yellow circle,a small blue circle is left of a big yellow circle,a big yellow circle can be seen left of a small blue circle,0.9456188082695007,2,0,1
8634,right of a small red hexagon is a medium black octagon,a small red hexagon is left of a big black octagon,a small red hexagon is left of a small black octagon,0.9905538558959961,11,0,0
2783,a big orange triangle can be seen below a big yellow square,a medium yellow square is above a small orange triangle,below a medium yellow triangle is a big orange square,0.9730456471443176,21,0,0
478,a small pink hexagon is right of a small black diamond,a small black diamond is left of a small pink hexagon,a small pink diamond is left of a small black hexagon,0.9965022802352905,3,0,1
8450,the big yellow square is positioned right of a small blue square,the small blue square is left of a big yellow square,left of a medium blue square is a big yellow square,0.9467008113861084,3,0,1
4319,the small yellow diamond is positioned below a medium red octagon,a big red octagon is above a small yellow diamond,a big yellow diamond is above a medium red octagon,0.9804855585098267,11,0,0
5142,a small blue diamond can be seen left of a medium black diamond,a small blue diamond is left of a medium black diamond,a small blue diamond can be seen left of a medium black diamond,0.9537146687507629,1,1,1
7851,a small pink octagon can be seen below a big black triangle,a medium black triangle is above a small pink octagon,above a small pink octagon is a medium black triangle,0.9895083904266357,17,0,0
1127,a small purple triangle can be seen below a small red circle,a big red circle is above a small purple triangle,a small red circle is above a big purple triangle,0.9957048296928406,19,0,0
4571,a big orange diamond is below a big purple triangle,a small purple triangle is above a small orange diamond,a big orange diamond is above a small purple triangle,0.9792588353157043,5,0,1
8467,the small orange circle is positioned left of a big red octagon,a small orange circle is left of a big red octagon,a small orange octagon is left of a big red circle,0.9953844547271729,3,0,1
2500,the small yellow octagon is positioned below a small orange square,a medium orange square is above a medium yellow octagon,a medium orange square is above a small yellow octagon,0.9915517568588257,48,0,0
313,the small black octagon is positioned left of a medium pink octagon,the small black octagon is left of a small pink octagon,the small black octagon is positioned left of a medium pink octagon,0.9686660766601562,1,1,1
7709,below a big yellow triangle is a big green diamond,a medium yellow triangle is above a medium green diamond,a small yellow triangle is below a medium green diamond,0.9631662368774414,17,0,0
2663,the medium green triangle is positioned right of a big orange octagon,a medium orange octagon is left of a small green triangle,a small orange octagon is left of a small green triangle,0.9775686264038086,23,0,0
5210,a small pink diamond is above a medium red square,a small pink diamond is above a medium red square,a small pink diamond is above a medium red square,1.0,1,1,1
6231,a big orange hexagon is right of a big orange circle,a medium orange circle is left of a medium orange hexagon,a medium orange circle is right of a medium orange hexagon,0.9759619235992432,58,0,0
2402,a medium green octagon can be seen below a big purple diamond,a big purple diamond is above a medium green octagon,below a big purple diamond is a medium green octagon,0.9775694012641907,11,0,0
3888,left of a small purple octagon is a medium yellow square,a medium yellow square is left of a small purple octagon,a big yellow square is left of a medium purple octagon,0.9897634983062744,2,0,1
5064,left of a big pink octagon is a small yellow triangle,a small yellow triangle can be seen left of a medium pink octagon,a big yellow triangle can be seen left of a medium pink octagon,0.9879488945007324,6,0,0
9148,a big black hexagon is below a medium blue circle,a medium blue circle is above a medium black hexagon,a medium blue hexagon is above a medium black circle,0.993669867515564,7,0,0
985,the big blue octagon is positioned right of a medium red diamond,a small red diamond is left of a medium blue octagon,right of a small blue octagon is a medium red diamond,0.9660549163818359,45,0,0
7505,a medium green triangle can be seen left of a small black circle,a medium green triangle is left of a medium black circle,a big green triangle is left of a medium black circle,0.9591226577758789,3,0,1
5708,a small orange circle is right of a big purple octagon,a big purple octagon is left of a small orange circle,a small purple octagon is right of a small orange circle,0.9753894805908203,2,0,1
591,a small purple circle is above a medium yellow octagon,a medium purple circle is above a medium yellow octagon,above a medium yellow octagon is a small purple circle,0.9839918613433838,2,0,1
5096,a medium yellow diamond can be seen below a medium orange triangle,a medium orange triangle is above a medium yellow diamond,a medium yellow triangle is above a medium orange diamond,0.9956251978874207,11,0,0
1569,a medium purple octagon can be seen left of a medium purple circle,a small purple octagon is left of a small purple circle,left of a small black octagon is a small purple circle,0.9645024538040161,26,0,0
1175,a big black octagon can be seen above a small orange triangle,a big black octagon is above a small orange triangle,a small orange octagon is above a small black triangle,0.9822500348091125,9,0,0
2664,right of a small yellow circle is a medium purple octagon,a medium yellow circle is left of a medium purple octagon,left of a big purple circle is a medium yellow octagon,0.9739211797714233,6,0,0
7171,the medium pink triangle is positioned above a small pink diamond,a small pink triangle is above a small pink diamond,above a small pink triangle is a small pink diamond,0.985127866268158,7,0,0
3849,the small green triangle is positioned right of a big black diamond,a big black diamond is left of a small green triangle,a small green diamond is left of a big black triangle,0.9927812814712524,8,0,0
8481,a medium purple triangle can be seen right of a big blue octagon,the medium blue octagon is positioned left of a small purple triangle,the small blue octagon is positioned right of a big purple triangle,0.9714241623878479,28,0,0
6209,the medium black diamond is positioned above a big red circle,a small black diamond is above a medium red circle,a small black diamond is below a small red circle,0.9787278175354004,8,0,0
5020,a medium orange hexagon is right of a big black circle,a big black circle is left of a medium orange hexagon,a small black circle is left of a big orange hexagon,0.9789833426475525,3,0,1
4520,right of a small red circle is a big black square,a medium red circle is left of a medium black square,a medium red circle is left of a medium red square,0.9555171728134155,39,0,0
5713,the small yellow octagon is positioned below a medium purple triangle,a medium purple triangle is above a medium yellow octagon,a medium purple triangle is above a big yellow octagon,0.9857139587402344,26,0,0
1291,left of a big blue diamond is a medium blue circle,a medium blue circle is left of a medium blue diamond,a medium blue circle is left of a medium black diamond,0.9713834524154663,3,0,1
3678,the medium purple circle is positioned left of a small green hexagon,a big purple circle is left of a small green hexagon,a medium purple circle is left of a big green hexagon,0.980602502822876,3,0,1
5103,a medium red hexagon is left of a small yellow diamond,a big red hexagon is left of a small yellow diamond,the small red hexagon is positioned left of a big yellow diamond,0.9720961451530457,3,0,1
1974,below a big orange octagon is a medium blue triangle,a medium orange octagon is above a small blue triangle,a medium orange octagon is below a small blue triangle,0.9911198616027832,2,0,1
6796,right of a medium red circle is a medium pink circle,a big red circle is left of a medium pink circle,a medium pink circle is left of a big red circle,0.9874591827392578,4,0,1
7768,the small yellow circle is positioned below a small purple diamond,a medium purple diamond is above a medium yellow circle,a medium yellow diamond is below a small purple circle,0.9729971885681152,102,0,0
9947,the big blue hexagon is positioned left of a medium black diamond,a big blue hexagon is left of a medium black diamond,a big black diamond is left of a small blue hexagon,0.9828678965568542,2,0,1
3339,the big black diamond is positioned above a small purple diamond,a big black diamond is above a small purple diamond,a medium purple diamond is above a small black diamond,0.9575985074043274,2,0,1
97,a medium yellow octagon is below a small purple octagon,a small purple octagon is above a medium yellow octagon,a medium yellow octagon is above a small purple octagon,0.9950162172317505,2,0,1
3600,left of a medium red square is a big red circle,a big red circle is left of a medium red square,left of a medium red square is a big red circle,0.978379487991333,1,1,1
1673,the medium pink octagon is positioned left of a big black diamond,a medium pink octagon is left of a medium black diamond,left of a medium black octagon is a small pink diamond,0.9783557057380676,5,0,1
3396,the small pink circle is positioned above a small green square,a medium pink circle is above a small green square,above a medium pink circle is a small green square,0.9803240299224854,10,0,0
9736,the small yellow square is positioned above a small green octagon,a medium yellow square is above a medium green octagon,a medium green square is below a big yellow octagon,0.9758779406547546,32,0,0
7185,a big blue hexagon can be seen above a big black diamond,a medium blue hexagon is above a medium black diamond,a medium black hexagon is below a medium blue diamond,0.9838261604309082,123,0,0
9658,a medium yellow circle is below a big black octagon,a big black octagon is above a medium yellow circle,a medium black octagon is above a big yellow circle,0.9824837446212769,2,0,1
3347,a big yellow hexagon can be seen below a medium red diamond,a medium red diamond is above a medium yellow hexagon,a medium yellow diamond is below a medium red hexagon,0.9846721291542053,23,0,0
1052,the small red hexagon is positioned above a big orange octagon,a small red hexagon is above a big orange octagon,below a small red hexagon is a big orange octagon,0.9841119050979614,2,0,1
5158,the small blue diamond is positioned right of a medium blue octagon,the big blue octagon is positioned left of a small blue diamond,the big blue octagon is positioned left of a small blue diamond,1.0,4,0,1
3783,below a big black circle is a medium black hexagon,a big black circle is above a small black hexagon,a small black hexagon is below a big black circle,0.9756506085395813,9,0,0
4766,left of a big blue hexagon is a medium orange square,a medium orange square is left of a medium blue hexagon,left of a big blue hexagon is a medium orange square,0.9725317358970642,1,1,1
7893,the small red circle is positioned below a medium yellow circle,a yellow circle is above a red circle,below a small red circle is a medium yellow circle,0.8785178661346436,3,0,1
1833,a medium pink hexagon can be seen above a small green circle,a medium pink hexagon is above a small green circle,a medium green hexagon is above a medium pink circle,0.9830782413482666,4,0,1
882,a medium yellow octagon is above a small blue square,a medium yellow octagon is above a small blue square,a medium yellow octagon is above a small blue square,1.000000238418579,1,1,1
7463,the small black circle is positioned left of a big pink octagon,a small black circle is left of a medium pink octagon,a medium pink circle is left of a small black octagon,0.9926665425300598,9,0,0
4943,a small yellow triangle is left of a medium purple hexagon,a small yellow triangle is left of a medium purple hexagon,a small yellow triangle is left of a medium purple hexagon,1.0000001192092896,1,1,1
7004,a big black triangle can be seen left of a big black hexagon,a medium black triangle is left of a medium black hexagon,a medium black hexagon is right of a medium black triangle,0.9656952023506165,54,0,0
3124,below a medium orange triangle is a medium red hexagon,a medium orange triangle is above a medium red hexagon,below a medium orange triangle is a medium red hexagon,0.9792003631591797,1,1,1
4561,the big yellow square is positioned right of a medium purple diamond,a medium purple diamond is left of a medium yellow square,a big purple diamond is left of a medium yellow square,0.9709421992301941,40,0,0
1708,a small green triangle can be seen right of a medium orange square,a medium orange square is left of a small green triangle,a medium orange triangle is left of a small green square,0.9954054951667786,13,0,0
6937,a big blue square can be seen above a medium yellow circle,a medium blue square is above a medium yellow circle,below a small yellow square is a medium blue circle,0.9580712914466858,8,0,0
5134,a small yellow triangle can be seen above a big black diamond,a small yellow triangle is above a big black diamond,a big yellow triangle is above a small black diamond,0.9979944825172424,6,0,0
6243,the small purple diamond is positioned above a medium blue triangle,a medium purple diamond is above a medium blue triangle,a medium purple diamond is above a medium purple triangle,0.976610541343689,27,0,0
3504,the small yellow diamond is positioned left of a medium red diamond,a small yellow diamond is left of a big red diamond,a big red diamond is left of a small yellow diamond,0.9947491884231567,3,0,1
3551,a small orange square can be seen above a small pink hexagon,a medium orange square is above a small pink hexagon,a small orange square is above a small pink hexagon,0.9831357002258301,12,0,0
6312,the medium orange octagon is positioned below a small orange circle,a small orange circle is above a medium orange octagon,a small orange circle is above a medium orange octagon,1.0,2,0,1
5638,a medium green square is above a small pink diamond,a medium green square is above a small pink diamond,a medium green square is above a small pink diamond,1.0,1,1,1
2768,a small purple triangle can be seen above a big yellow octagon,a small purple triangle is above a big yellow octagon,a big purple octagon is above a small yellow triangle,0.9941266179084778,13,0,0
2602,a small orange circle can be seen above a big blue square,a small orange circle is above a medium blue square,a medium blue circle is below a small orange square,0.9790893197059631,11,0,0
3687,above a big black circle is a medium purple diamond,a medium purple diamond is above a medium black circle,a big purple diamond is above a medium black circle,0.9622156023979187,2,0,1
3695,a small black diamond is right of a big orange square,a medium orange square is left of a small black diamond,left of a small black diamond is a small orange square,0.9716574549674988,5,0,1
1802,the medium purple circle is positioned below a medium black square,a medium black square is above a medium purple circle,above a medium purple circle is a medium black square,0.976597011089325,5,0,1
8077,above a medium blue circle is a medium black hexagon,a medium black hexagon is above a medium blue circle,a medium blue hexagon is above a medium black circle,0.9973439574241638,2,0,1
749,a small red octagon can be seen above a small purple hexagon,a big red octagon is above a medium purple hexagon,the big purple hexagon is positioned below a medium red octagon,0.9651874303817749,17,0,0
3593,a small black circle is above a small green octagon,a medium black circle is above a small green octagon,a small black circle is above a small green octagon,0.9805721044540405,1,1,1
2410,a big purple octagon can be seen right of a medium pink hexagon,a small pink hexagon is left of a big purple octagon,a big purple hexagon is left of a medium pink octagon,0.9858717918395996,13,0,0
941,a small green diamond is above a medium green hexagon,a small green diamond is above a medium green hexagon,a small green diamond is above a medium green hexagon,1.0000001192092896,1,1,1
1645,the medium green octagon is positioned above a small purple circle,a medium green octagon is above a small purple circle,the medium green octagon is positioned above a small purple circle,0.9698894619941711,1,1,1
6546,a small orange hexagon can be seen above a small green octagon,a medium orange hexagon is above a medium green octagon,below a medium orange octagon is a medium green hexagon,0.9823964238166809,61,0,0
9263,the small blue triangle is positioned left of a medium black hexagon,a small blue triangle is left of a medium black hexagon,the small blue triangle is positioned left of a medium black hexagon,0.976127564907074,1,1,1
6844,a small black circle can be seen left of a medium blue hexagon,a medium black circle is left of a medium blue hexagon,a medium blue hexagon is right of a medium black circle,0.9649770259857178,4,0,1
5488,a medium purple square can be seen above a small blue hexagon,a medium purple square is above a small blue hexagon,a big purple square is below a medium blue hexagon,0.983301043510437,4,0,1
7210,the big red octagon is positioned left of a big black triangle,a big red octagon is left of a black triangle,left of a small red octagon is a big black triangle,0.9767517447471619,4,0,1
1548,a big black hexagon can be seen above a medium black triangle,a big black hexagon is above a black triangle,a big black hexagon can be seen above a medium black triangle,0.9451611042022705,1,1,1
4779,the big blue square is positioned right of a medium red circle,a medium red circle is left of a medium blue square,left of a big red square is a medium blue circle,0.9548730254173279,31,0,0
6185,a small yellow square is right of a medium red diamond,a medium red diamond is left of a small yellow square,a medium red square is left of a big yellow diamond,0.9858890771865845,3,0,1
9141,above a big yellow circle is a small purple octagon,a small purple octagon is above a big yellow circle,a small purple circle is above a medium yellow octagon,0.9816379547119141,2,0,1
9296,a medium green square can be seen right of a big green circle,a big green circle is left of a medium green square,a medium green circle is right of a small green square,0.9598827362060547,5,0,1
5018,a medium blue diamond can be seen left of a big orange octagon,a small blue diamond is left of a medium orange octagon,a small blue octagon is left of a small orange diamond,0.9862064123153687,7,0,0
9100,a big black diamond is left of a small black triangle,a big black diamond is left of a small black triangle,a big black diamond is left of a small black triangle,1.0,1,1,1
5027,a medium green diamond can be seen below a big black circle,a big black circle is above a small green diamond,a big black diamond is above a big green circle,0.9807755351066589,14,0,0
9762,the big black octagon is positioned above a big black square,a medium black octagon is above a medium black square,a small black square is above a small black octagon,0.9300820827484131,41,0,0
2571,a big green circle can be seen left of a small purple hexagon,a big green circle is left of a small purple hexagon,a medium purple circle is left of a big green hexagon,0.9762582778930664,2,0,1
3554,a big orange triangle can be seen above a medium orange square,a medium orange triangle is above a medium orange square,below a medium orange square is a medium green triangle,0.952273428440094,10,0,0
9602,a medium purple triangle can be seen above a medium green triangle,a medium purple triangle is above a medium green triangle,below a big purple triangle is a medium green triangle,0.9645734429359436,2,0,1
5136,right of a medium pink octagon is a medium yellow square,a medium pink octagon is left of a medium yellow square,a medium pink octagon is left of a small yellow square,0.9923876523971558,2,0,1
6613,a big yellow diamond is right of a big yellow circle,a medium yellow circle is left of a medium yellow diamond,below a medium yellow circle is a medium yellow diamond,0.9448446035385132,40,0,0
3283,the small orange circle is positioned below a medium blue square,a medium blue square is above a medium orange circle,above a small blue circle is a medium orange square,0.9678107500076294,11,0,0
9889,a medium red circle is right of a medium purple square,a medium purple square is left of a medium red circle,a medium red circle is right of a medium purple square,0.9650329947471619,1,1,1
1267,a small red circle is left of a small orange diamond,a medium red circle is left of a small orange diamond,a small red circle is left of a small orange diamond,0.9805571436882019,1,1,1
9028,right of a small green circle is a medium pink triangle,a medium green circle is left of a medium pink triangle,a medium green circle is left of a small pink triangle,0.98524409532547,4,0,1
9297,right of a small black octagon is a big red triangle,the small black octagon is left of a medium red triangle,left of a small red octagon is a big black triangle,0.964105486869812,8,0,0
9307,below a big green hexagon is a medium blue hexagon,a big green hexagon is above a medium blue hexagon,below a big green hexagon is a medium blue hexagon,0.9680344462394714,1,1,1
3034,a small purple triangle can be seen right of a big orange circle,the big orange circle can be seen left of a small purple triangle,a small purple triangle can be seen right of a big orange circle,0.9773260951042175,1,1,1
5507,left of a medium orange circle is a big yellow circle,the medium yellow circle is positioned left of a small orange circle,the big yellow circle is positioned left of a medium orange circle,0.9744707345962524,11,0,0
1384,a small green triangle can be seen above a small yellow octagon,a small green triangle is above a medium yellow octagon,a small green triangle is below a medium yellow octagon,0.9891512989997864,8,0,0
7612,the big purple square is positioned left of a medium blue circle,the medium purple square is positioned left of a medium blue circle,the big purple square is positioned left of a medium blue circle,0.9771954417228699,1,1,1
3440,a big red hexagon can be seen above a medium pink hexagon,a big red hexagon is above a small pink hexagon,a big red hexagon can be seen below a small pink hexagon,0.9524405002593994,2,0,1
2671,a small blue square can be seen left of a small orange octagon,the small blue square is left of a small orange octagon,left of a big orange square is a small blue octagon,0.973223090171814,3,0,1
4587,a big red octagon can be seen below a medium black square,a small black square is above a big red octagon,below a big black octagon is a small red square,0.9767596125602722,9,0,0
1161,the medium purple circle is positioned below a medium black octagon,a medium black octagon is above a medium purple circle,above a medium black octagon is a medium purple circle,0.9866268634796143,5,0,1
1125,a medium orange square can be seen above a small green diamond,a medium orange square is above a small green diamond,a medium green diamond is above a small orange square,0.9837964773178101,7,0,0
4334,below a small pink diamond is a big pink circle,a small pink diamond is above a medium pink circle,a small pink diamond is above a small pink circle,0.9890895485877991,7,0,0
8801,a small blue diamond is right of a big orange diamond,a big orange diamond is left of a small blue diamond,a big orange diamond is left of a small orange diamond,0.9627170562744141,2,0,1
1201,left of a big blue triangle is a medium green octagon,a medium green octagon is left of a medium blue triangle,left of a medium green triangle is a small blue octagon,0.9705866575241089,2,0,1
5237,the small purple square is positioned left of a big red diamond,the small purple square is left of a big red diamond,the small purple square is positioned left of a big red diamond,0.9633082747459412,1,1,1
6119,a small yellow hexagon is above a big orange hexagon,a small yellow hexagon is above a big orange hexagon,a small yellow hexagon is above a big orange hexagon,0.9999999403953552,1,1,1
4258,a big green hexagon can be seen above a big pink square,a medium green hexagon is above a medium pink square,a medium green hexagon is below a medium pink square,0.9907304048538208,69,0,0
4874,a small orange circle can be seen above a small red hexagon,a medium orange circle is above a small red hexagon,a medium orange hexagon is below a big red circle,0.9748067259788513,10,0,0
4737,a medium pink octagon is left of a medium red hexagon,a medium pink octagon is left of a medium red hexagon,a medium pink octagon is left of a medium red hexagon,1.0000001192092896,1,1,1
7218,a small purple octagon is above a big purple octagon,a small purple octagon is above a big purple octagon,a small purple octagon is above a big purple octagon,1.0000001192092896,1,1,1
3640,the small green square is positioned left of a small green diamond,the medium green square is left of a medium green diamond,a medium green square is left of a small green diamond,0.981224536895752,17,0,0
5151,left of a big blue octagon is a big black diamond,a medium black diamond is left of a medium blue octagon,left of a medium blue octagon is a medium black diamond,0.9877996444702148,27,0,0
9106,a small green diamond can be seen below a medium red triangle,a medium red triangle is above a medium green diamond,a medium red triangle is below a medium green diamond,0.9887220859527588,38,0,0
7765,the big purple octagon is positioned below a small pink square,a small pink square is above a big purple octagon,a big pink square is above a big purple octagon,0.9881477355957031,4,0,1
3285,a big pink square is above a medium yellow octagon,a medium pink square is above a medium yellow octagon,a medium pink square is above a medium yellow octagon,1.0000001192092896,4,0,1
1166,right of a medium yellow diamond is a big green square,a medium yellow diamond is left of a medium green square,left of a big yellow diamond is a medium green square,0.9728411436080933,7,0,0
4390,right of a big red circle is a medium black square,a big red circle is left of a medium black square,a big black square is left of a small red circle,0.9756048917770386,4,0,1
938,below a big green triangle is a big red diamond,a medium green triangle is above a medium red diamond,a medium red triangle is below a medium green diamond,0.9839246869087219,31,0,0
1327,above a medium pink triangle is a big green square,a medium green square is above a small pink triangle,a small green square is above a big pink triangle,0.9743757843971252,3,0,1
8000,a small yellow circle can be seen above a small red diamond,a medium yellow circle is above a small red diamond,a small red diamond is above a medium yellow circle,0.9829225540161133,6,0,0
456,the small purple diamond is positioned right of a medium pink square,a medium pink square is left of a small purple diamond,a small pink square is left of a small purple diamond,0.984569251537323,21,0,0
4627,a big pink square is right of a small orange circle,a medium orange circle is left of a medium pink square,left of a medium orange square is a medium pink circle,0.9840278625488281,18,0,0
7944,a big blue square is below a medium orange triangle,a medium orange triangle is above a medium blue square,a small blue triangle is below a medium orange square,0.9518378973007202,2,0,1
7066,a big pink octagon can be seen left of a medium blue hexagon,a medium pink octagon is left of a small blue hexagon,a medium pink octagon is right of a big blue hexagon,0.9694774150848389,6,0,0
8312,above a small green circle is a big orange triangle,a medium orange triangle is above a medium green circle,a big orange triangle is above a medium green circle,0.9581553339958191,14,0,0
3296,the medium black hexagon is positioned left of a big orange diamond,a medium black hexagon is left of a medium orange diamond,a medium orange hexagon is left of a small black diamond,0.9787464141845703,7,0,0
7771,a medium yellow circle can be seen right of a small yellow octagon,a small yellow octagon is left of a medium yellow circle,a medium yellow circle is left of a big yellow octagon,0.9781134128570557,5,0,1
9408,a medium black diamond can be seen above a small red octagon,a small black diamond is above a medium red octagon,above a small black octagon is a medium red diamond,0.9844017624855042,6,0,0
2554,left of a big yellow triangle is a small green diamond,a small green diamond is left of a medium yellow triangle,a small yellow triangle can be seen left of a medium green diamond,0.9714317321777344,2,0,1
7848,above a big yellow hexagon is a big red hexagon,a big red hexagon is above a medium yellow hexagon,a big red hexagon is above a medium yellow hexagon,1.0,3,0,1
4582,below a big orange triangle is a big blue circle,a medium orange triangle is above a medium blue circle,a medium blue triangle is below a small orange circle,0.959633469581604,19,0,0
3458,a small pink square is above a medium orange diamond,a small pink square is above a medium orange diamond,a small pink square is above a medium orange diamond,0.9999998807907104,1,1,1
