image_id,path,gold_label,llm_output
1899,src/data/images/type-a/png/1899.png,a big red circle can be seen above a big red triangle,a big red circle is above a red triangle
6781,src/data/images/type-a/png/6781.png,a big yellow square is above a small red triangle,a big yellow square is above a small red triangle
6846,src/data/images/type-a/png/6846.png,a medium orange octagon can be seen right of a big pink triangle,a medium pink triangle is left of a medium orange octagon
2059,src/data/images/type-a/png/2059.png,the small red octagon is positioned left of a big red circle,a small red octagon is left of a big red circle
2585,src/data/images/type-a/png/2585.png,the big pink triangle is positioned below a small red triangle,a small red triangle is above a medium pink triangle
8587,src/data/images/type-a/png/8587.png,a big blue triangle can be seen below a small purple square,a medium purple square is above a medium blue triangle
5856,src/data/images/type-a/png/5856.png,a small pink circle is left of a small red octagon,a medium pink circle is left of a medium red octagon
5426,src/data/images/type-a/png/5426.png,the big blue diamond is positioned right of a small yellow diamond,a small yellow diamond is left of a big blue diamond
6497,src/data/images/type-a/png/6497.png,a small green square is left of a small red square,a medium green square is left of a medium red square
9734,src/data/images/type-a/png/9734.png,a medium red square is left of a big yellow diamond,a medium red square is left of a medium yellow diamond
7308,src/data/images/type-a/png/7308.png,the medium red octagon is positioned above a big black diamond,a medium red octagon is above a medium black diamond
533,src/data/images/type-a/png/533.png,the small purple circle is positioned right of a medium green triangle,a medium green triangle is left of a medium purple circle
5269,src/data/images/type-a/png/5269.png,a medium purple diamond is below a small orange triangle,a small orange triangle is above a medium purple diamond
5803,src/data/images/type-a/png/5803.png,above a big black diamond is a small green diamond,a small green diamond is above a medium black diamond
508,src/data/images/type-a/png/508.png,a medium orange diamond is below a small orange diamond,a small orange diamond is above a medium orange diamond
8059,src/data/images/type-a/png/8059.png,left of a medium orange octagon is a big purple diamond,a medium purple diamond is left of a medium orange octagon
8810,src/data/images/type-a/png/8810.png,a small black circle can be seen right of a small orange diamond,a medium orange diamond is left of a medium black circle
765,src/data/images/type-a/png/765.png,a big purple circle can be seen below a small blue triangle,a small blue triangle is above a big purple circle
9725,src/data/images/type-a/png/9725.png,right of a medium orange square is a big black triangle,a medium orange square is left of a medium black triangle
4236,src/data/images/type-a/png/4236.png,a big yellow diamond is right of a small yellow diamond,a small yellow diamond is left of a big yellow diamond
9930,src/data/images/type-a/png/9930.png,right of a big pink hexagon is a small green hexagon,a big pink hexagon is left of a small green hexagon
2987,src/data/images/type-a/png/2987.png,left of a medium black diamond is a medium purple circle,a medium purple circle is left of a medium black diamond
7368,src/data/images/type-a/png/7368.png,a big black hexagon can be seen right of a big orange diamond,a medium orange diamond is left of a medium black hexagon
8483,src/data/images/type-a/png/8483.png,a big purple triangle can be seen below a medium orange triangle,a medium orange triangle is above a medium purple triangle
8027,src/data/images/type-a/png/8027.png,a big orange circle can be seen left of a medium orange triangle,a big orange circle is left of a small orange triangle
7921,src/data/images/type-a/png/7921.png,right of a big red circle is a medium blue hexagon,a big red circle is left of a medium blue hexagon
3805,src/data/images/type-a/png/3805.png,a small red square can be seen above a medium orange diamond,a medium red square is above a medium orange diamond
2612,src/data/images/type-a/png/2612.png,below a medium red hexagon is a small purple circle,a big red hexagon is above a medium purple circle
3246,src/data/images/type-a/png/3246.png,the small yellow diamond is positioned right of a medium purple circle,a medium purple circle is left of a small yellow diamond
4787,src/data/images/type-a/png/4787.png,a small black triangle can be seen left of a medium pink triangle,a small black triangle is left of a small pink triangle
4494,src/data/images/type-a/png/4494.png,a medium purple triangle can be seen above a small orange hexagon,a medium purple triangle is above a small orange hexagon
7194,src/data/images/type-a/png/7194.png,below a big orange hexagon is a small red square,a medium orange hexagon is above a small red square
4504,src/data/images/type-a/png/4504.png,the small black hexagon is positioned below a small pink diamond,a medium pink diamond is above a medium black hexagon
4493,src/data/images/type-a/png/4493.png,a small blue triangle is below a medium purple diamond,a medium purple diamond is above a small blue triangle
1937,src/data/images/type-a/png/1937.png,a big purple hexagon is above a medium yellow triangle,a medium purple hexagon is above a small yellow triangle
5522,src/data/images/type-a/png/5522.png,a small red diamond can be seen below a big pink hexagon,a medium pink hexagon is above a small red diamond
3237,src/data/images/type-a/png/3237.png,a small pink diamond is above a big orange circle,a small pink diamond is above a big orange circle
1663,src/data/images/type-a/png/1663.png,a medium purple diamond can be seen above a big orange diamond,a medium purple diamond is above a medium orange diamond
9948,src/data/images/type-a/png/9948.png,below a big yellow square is a medium orange circle,a medium yellow square is above a medium orange circle
800,src/data/images/type-a/png/800.png,the big blue octagon is positioned right of a medium orange hexagon,a small orange hexagon is left of a big blue octagon
31,src/data/images/type-a/png/31.png,the small orange hexagon is positioned above a big blue hexagon,a small orange hexagon is above a big blue hexagon
1511,src/data/images/type-a/png/1511.png,the small yellow square is positioned right of a big orange circle,the big orange circle is left of a small yellow square
2204,src/data/images/type-a/png/2204.png,a big yellow square can be seen above a small green square,a big yellow square is above a small green square
4738,src/data/images/type-a/png/4738.png,above a big green square is a small orange diamond,a small orange diamond is above a big green square
8356,src/data/images/type-a/png/8356.png,above a small black triangle is a small blue circle,a medium blue circle is above a small black triangle
4629,src/data/images/type-a/png/4629.png,a big black circle is below a big purple hexagon,a medium purple hexagon is above a medium black circle
1631,src/data/images/type-a/png/1631.png,left of a medium yellow circle is a medium yellow triangle,a small yellow triangle is left of a small yellow circle
9883,src/data/images/type-a/png/9883.png,the big red square is positioned right of a big green circle,a medium green circle is left of a medium red square
1460,src/data/images/type-a/png/1460.png,the medium red square is positioned right of a medium purple diamond,a medium purple diamond is left of a medium red square
3570,src/data/images/type-a/png/3570.png,a medium green square is left of a small green octagon,the big green square is left of a small green octagon
1198,src/data/images/type-a/png/1198.png,above a medium blue octagon is a big purple octagon,a medium purple octagon is above a small blue octagon
3417,src/data/images/type-a/png/3417.png,a small purple octagon can be seen right of a small green triangle,a medium green triangle is left of a medium purple octagon
8744,src/data/images/type-a/png/8744.png,right of a small blue circle is a big yellow circle,a small blue circle is left of a big yellow circle
8634,src/data/images/type-a/png/8634.png,right of a small red hexagon is a medium black octagon,a small red hexagon is left of a big black octagon
2783,src/data/images/type-a/png/2783.png,a big orange triangle can be seen below a big yellow square,a medium yellow square is above a small orange triangle
478,src/data/images/type-a/png/478.png,a small pink hexagon is right of a small black diamond,a small black diamond is left of a small pink hexagon
8450,src/data/images/type-a/png/8450.png,the big yellow square is positioned right of a small blue square,the small blue square is left of a big yellow square
4319,src/data/images/type-a/png/4319.png,the small yellow diamond is positioned below a medium red octagon,a big red octagon is above a small yellow diamond
5142,src/data/images/type-a/png/5142.png,a small blue diamond can be seen left of a medium black diamond,a small blue diamond is left of a medium black diamond
7851,src/data/images/type-a/png/7851.png,a small pink octagon can be seen below a big black triangle,a medium black triangle is above a small pink octagon
1127,src/data/images/type-a/png/1127.png,a small purple triangle can be seen below a small red circle,a big red circle is above a small purple triangle
4571,src/data/images/type-a/png/4571.png,a big orange diamond is below a big purple triangle,a small purple triangle is above a small orange diamond
8467,src/data/images/type-a/png/8467.png,the small orange circle is positioned left of a big red octagon,a small orange circle is left of a big red octagon
2500,src/data/images/type-a/png/2500.png,the small yellow octagon is positioned below a small orange square,a medium orange square is above a medium yellow octagon
313,src/data/images/type-a/png/313.png,the small black octagon is positioned left of a medium pink octagon,the small black octagon is left of a small pink octagon
7709,src/data/images/type-a/png/7709.png,below a big yellow triangle is a big green diamond,a medium yellow triangle is above a medium green diamond
2663,src/data/images/type-a/png/2663.png,the medium green triangle is positioned right of a big orange octagon,a medium orange octagon is left of a small green triangle
5210,src/data/images/type-a/png/5210.png,a small pink diamond is above a medium red square,a small pink diamond is above a medium red square
6231,src/data/images/type-a/png/6231.png,a big orange hexagon is right of a big orange circle,a medium orange circle is left of a medium orange hexagon
2402,src/data/images/type-a/png/2402.png,a medium green octagon can be seen below a big purple diamond,a big purple diamond is above a medium green octagon
3888,src/data/images/type-a/png/3888.png,left of a small purple octagon is a medium yellow square,a medium yellow square is left of a small purple octagon
5064,src/data/images/type-a/png/5064.png,left of a big pink octagon is a small yellow triangle,a small yellow triangle can be seen left of a medium pink octagon
9148,src/data/images/type-a/png/9148.png,a big black hexagon is below a medium blue circle,a medium blue circle is above a medium black hexagon
985,src/data/images/type-a/png/985.png,the big blue octagon is positioned right of a medium red diamond,a small red diamond is left of a medium blue octagon
7505,src/data/images/type-a/png/7505.png,a medium green triangle can be seen left of a small black circle,a medium green triangle is left of a medium black circle
5708,src/data/images/type-a/png/5708.png,a small orange circle is right of a big purple octagon,a big purple octagon is left of a small orange circle
591,src/data/images/type-a/png/591.png,a small purple circle is above a medium yellow octagon,a medium purple circle is above a medium yellow octagon
5096,src/data/images/type-a/png/5096.png,a medium yellow diamond can be seen below a medium orange triangle,a medium orange triangle is above a medium yellow diamond
1569,src/data/images/type-a/png/1569.png,a medium purple octagon can be seen left of a medium purple circle,a small purple octagon is left of a small purple circle
1175,src/data/images/type-a/png/1175.png,a big black octagon can be seen above a small orange triangle,a big black octagon is above a small orange triangle
2664,src/data/images/type-a/png/2664.png,right of a small yellow circle is a medium purple octagon,a medium yellow circle is left of a medium purple octagon
7171,src/data/images/type-a/png/7171.png,the medium pink triangle is positioned above a small pink diamond,a small pink triangle is above a small pink diamond
3849,src/data/images/type-a/png/3849.png,the small green triangle is positioned right of a big black diamond,a big black diamond is left of a small green triangle
8481,src/data/images/type-a/png/8481.png,a medium purple triangle can be seen right of a big blue octagon,the medium blue octagon is positioned left of a small purple triangle
6209,src/data/images/type-a/png/6209.png,the medium black diamond is positioned above a big red circle,a small black diamond is above a medium red circle
5020,src/data/images/type-a/png/5020.png,a medium orange hexagon is right of a big black circle,a big black circle is left of a medium orange hexagon
4520,src/data/images/type-a/png/4520.png,right of a small red circle is a big black square,a medium red circle is left of a medium black square
5713,src/data/images/type-a/png/5713.png,the small yellow octagon is positioned below a medium purple triangle,a medium purple triangle is above a medium yellow octagon
1291,src/data/images/type-a/png/1291.png,left of a big blue diamond is a medium blue circle,a medium blue circle is left of a medium blue diamond
3678,src/data/images/type-a/png/3678.png,the medium purple circle is positioned left of a small green hexagon,a big purple circle is left of a small green hexagon
5103,src/data/images/type-a/png/5103.png,a medium red hexagon is left of a small yellow diamond,a big red hexagon is left of a small yellow diamond
1974,src/data/images/type-a/png/1974.png,below a big orange octagon is a medium blue triangle,a medium orange octagon is above a small blue triangle
6796,src/data/images/type-a/png/6796.png,right of a medium red circle is a medium pink circle,a big red circle is left of a medium pink circle
7768,src/data/images/type-a/png/7768.png,the small yellow circle is positioned below a small purple diamond,a medium purple diamond is above a medium yellow circle
9947,src/data/images/type-a/png/9947.png,the big blue hexagon is positioned left of a medium black diamond,a big blue hexagon is left of a medium black diamond
3339,src/data/images/type-a/png/3339.png,the big black diamond is positioned above a small purple diamond,a big black diamond is above a small purple diamond
97,src/data/images/type-a/png/97.png,a medium yellow octagon is below a small purple octagon,a small purple octagon is above a medium yellow octagon
3600,src/data/images/type-a/png/3600.png,left of a medium red square is a big red circle,a big red circle is left of a medium red square
1673,src/data/images/type-a/png/1673.png,the medium pink octagon is positioned left of a big black diamond,a medium pink octagon is left of a medium black diamond
3396,src/data/images/type-a/png/3396.png,the small pink circle is positioned above a small green square,a medium pink circle is above a small green square
9736,src/data/images/type-a/png/9736.png,the small yellow square is positioned above a small green octagon,a medium yellow square is above a medium green octagon
7185,src/data/images/type-a/png/7185.png,a big blue hexagon can be seen above a big black diamond,a medium blue hexagon is above a medium black diamond
9658,src/data/images/type-a/png/9658.png,a medium yellow circle is below a big black octagon,a big black octagon is above a medium yellow circle
3347,src/data/images/type-a/png/3347.png,a big yellow hexagon can be seen below a medium red diamond,a medium red diamond is above a medium yellow hexagon
1052,src/data/images/type-a/png/1052.png,the small red hexagon is positioned above a big orange octagon,a small red hexagon is above a big orange octagon
5158,src/data/images/type-a/png/5158.png,the small blue diamond is positioned right of a medium blue octagon,the big blue octagon is positioned left of a small blue diamond
3783,src/data/images/type-a/png/3783.png,below a big black circle is a medium black hexagon,a big black circle is above a small black hexagon
4766,src/data/images/type-a/png/4766.png,left of a big blue hexagon is a medium orange square,a medium orange square is left of a medium blue hexagon
7893,src/data/images/type-a/png/7893.png,the small red circle is positioned below a medium yellow circle,a yellow circle is above a red circle
1833,src/data/images/type-a/png/1833.png,a medium pink hexagon can be seen above a small green circle,a medium pink hexagon is above a small green circle
882,src/data/images/type-a/png/882.png,a medium yellow octagon is above a small blue square,a medium yellow octagon is above a small blue square
7463,src/data/images/type-a/png/7463.png,the small black circle is positioned left of a big pink octagon,a small black circle is left of a medium pink octagon
4943,src/data/images/type-a/png/4943.png,a small yellow triangle is left of a medium purple hexagon,a small yellow triangle is left of a medium purple hexagon
7004,src/data/images/type-a/png/7004.png,a big black triangle can be seen left of a big black hexagon,a medium black triangle is left of a medium black hexagon
3124,src/data/images/type-a/png/3124.png,below a medium orange triangle is a medium red hexagon,a medium orange triangle is above a medium red hexagon
4561,src/data/images/type-a/png/4561.png,the big yellow square is positioned right of a medium purple diamond,a medium purple diamond is left of a medium yellow square
1708,src/data/images/type-a/png/1708.png,a small green triangle can be seen right of a medium orange square,a medium orange square is left of a small green triangle
6937,src/data/images/type-a/png/6937.png,a big blue square can be seen above a medium yellow circle,a medium blue square is above a medium yellow circle
5134,src/data/images/type-a/png/5134.png,a small yellow triangle can be seen above a big black diamond,a small yellow triangle is above a big black diamond
6243,src/data/images/type-a/png/6243.png,the small purple diamond is positioned above a medium blue triangle,a medium purple diamond is above a medium blue triangle
3504,src/data/images/type-a/png/3504.png,the small yellow diamond is positioned left of a medium red diamond,a small yellow diamond is left of a big red diamond
3551,src/data/images/type-a/png/3551.png,a small orange square can be seen above a small pink hexagon,a medium orange square is above a small pink hexagon
6312,src/data/images/type-a/png/6312.png,the medium orange octagon is positioned below a small orange circle,a small orange circle is above a medium orange octagon
5638,src/data/images/type-a/png/5638.png,a medium green square is above a small pink diamond,a medium green square is above a small pink diamond
2768,src/data/images/type-a/png/2768.png,a small purple triangle can be seen above a big yellow octagon,a small purple triangle is above a big yellow octagon
2602,src/data/images/type-a/png/2602.png,a small orange circle can be seen above a big blue square,a small orange circle is above a medium blue square
3687,src/data/images/type-a/png/3687.png,above a big black circle is a medium purple diamond,a medium purple diamond is above a medium black circle
3695,src/data/images/type-a/png/3695.png,a small black diamond is right of a big orange square,a medium orange square is left of a small black diamond
1802,src/data/images/type-a/png/1802.png,the medium purple circle is positioned below a medium black square,a medium black square is above a medium purple circle
8077,src/data/images/type-a/png/8077.png,above a medium blue circle is a medium black hexagon,a medium black hexagon is above a medium blue circle
749,src/data/images/type-a/png/749.png,a small red octagon can be seen above a small purple hexagon,a big red octagon is above a medium purple hexagon
3593,src/data/images/type-a/png/3593.png,a small black circle is above a small green octagon,a medium black circle is above a small green octagon
2410,src/data/images/type-a/png/2410.png,a big purple octagon can be seen right of a medium pink hexagon,a small pink hexagon is left of a big purple octagon
941,src/data/images/type-a/png/941.png,a small green diamond is above a medium green hexagon,a small green diamond is above a medium green hexagon
1645,src/data/images/type-a/png/1645.png,the medium green octagon is positioned above a small purple circle,a medium green octagon is above a small purple circle
6546,src/data/images/type-a/png/6546.png,a small orange hexagon can be seen above a small green octagon,a medium orange hexagon is above a medium green octagon
9263,src/data/images/type-a/png/9263.png,the small blue triangle is positioned left of a medium black hexagon,a small blue triangle is left of a medium black hexagon
6844,src/data/images/type-a/png/6844.png,a small black circle can be seen left of a medium blue hexagon,a medium black circle is left of a medium blue hexagon
5488,src/data/images/type-a/png/5488.png,a medium purple square can be seen above a small blue hexagon,a medium purple square is above a small blue hexagon
7210,src/data/images/type-a/png/7210.png,the big red octagon is positioned left of a big black triangle,a big red octagon is left of a black triangle
1548,src/data/images/type-a/png/1548.png,a big black hexagon can be seen above a medium black triangle,a big black hexagon is above a black triangle
4779,src/data/images/type-a/png/4779.png,the big blue square is positioned right of a medium red circle,a medium red circle is left of a medium blue square
6185,src/data/images/type-a/png/6185.png,a small yellow square is right of a medium red diamond,a medium red diamond is left of a small yellow square
9141,src/data/images/type-a/png/9141.png,above a big yellow circle is a small purple octagon,a small purple octagon is above a big yellow circle
9296,src/data/images/type-a/png/9296.png,a medium green square can be seen right of a big green circle,a big green circle is left of a medium green square
5018,src/data/images/type-a/png/5018.png,a medium blue diamond can be seen left of a big orange octagon,a small blue diamond is left of a medium orange octagon
9100,src/data/images/type-a/png/9100.png,a big black diamond is left of a small black triangle,a big black diamond is left of a small black triangle
5027,src/data/images/type-a/png/5027.png,a medium green diamond can be seen below a big black circle,a big black circle is above a small green diamond
9762,src/data/images/type-a/png/9762.png,the big black octagon is positioned above a big black square,a medium black octagon is above a medium black square
2571,src/data/images/type-a/png/2571.png,a big green circle can be seen left of a small purple hexagon,a big green circle is left of a small purple hexagon
3554,src/data/images/type-a/png/3554.png,a big orange triangle can be seen above a medium orange square,a medium orange triangle is above a medium orange square
9602,src/data/images/type-a/png/9602.png,a medium purple triangle can be seen above a medium green triangle,a medium purple triangle is above a medium green triangle
5136,src/data/images/type-a/png/5136.png,right of a medium pink octagon is a medium yellow square,a medium pink octagon is left of a medium yellow square
6613,src/data/images/type-a/png/6613.png,a big yellow diamond is right of a big yellow circle,a medium yellow circle is left of a medium yellow diamond
3283,src/data/images/type-a/png/3283.png,the small orange circle is positioned below a medium blue square,a medium blue square is above a medium orange circle
9889,src/data/images/type-a/png/9889.png,a medium red circle is right of a medium purple square,a medium purple square is left of a medium red circle
1267,src/data/images/type-a/png/1267.png,a small red circle is left of a small orange diamond,a medium red circle is left of a small orange diamond
9028,src/data/images/type-a/png/9028.png,right of a small green circle is a medium pink triangle,a medium green circle is left of a medium pink triangle
9297,src/data/images/type-a/png/9297.png,right of a small black octagon is a big red triangle,the small black octagon is left of a medium red triangle
9307,src/data/images/type-a/png/9307.png,below a big green hexagon is a medium blue hexagon,a big green hexagon is above a medium blue hexagon
3034,src/data/images/type-a/png/3034.png,a small purple triangle can be seen right of a big orange circle,the big orange circle can be seen left of a small purple triangle
5507,src/data/images/type-a/png/5507.png,left of a medium orange circle is a big yellow circle,the medium yellow circle is positioned left of a small orange circle
1384,src/data/images/type-a/png/1384.png,a small green triangle can be seen above a small yellow octagon,a small green triangle is above a medium yellow octagon
7612,src/data/images/type-a/png/7612.png,the big purple square is positioned left of a medium blue circle,the medium purple square is positioned left of a medium blue circle
3440,src/data/images/type-a/png/3440.png,a big red hexagon can be seen above a medium pink hexagon,a big red hexagon is above a small pink hexagon
2671,src/data/images/type-a/png/2671.png,a small blue square can be seen left of a small orange octagon,the small blue square is left of a small orange octagon
4587,src/data/images/type-a/png/4587.png,a big red octagon can be seen below a medium black square,a small black square is above a big red octagon
1161,src/data/images/type-a/png/1161.png,the medium purple circle is positioned below a medium black octagon,a medium black octagon is above a medium purple circle
1125,src/data/images/type-a/png/1125.png,a medium orange square can be seen above a small green diamond,a medium orange square is above a small green diamond
4334,src/data/images/type-a/png/4334.png,below a small pink diamond is a big pink circle,a small pink diamond is above a medium pink circle
8801,src/data/images/type-a/png/8801.png,a small blue diamond is right of a big orange diamond,a big orange diamond is left of a small blue diamond
1201,src/data/images/type-a/png/1201.png,left of a big blue triangle is a medium green octagon,a medium green octagon is left of a medium blue triangle
5237,src/data/images/type-a/png/5237.png,the small purple square is positioned left of a big red diamond,the small purple square is left of a big red diamond
6119,src/data/images/type-a/png/6119.png,a small yellow hexagon is above a big orange hexagon,a small yellow hexagon is above a big orange hexagon
4258,src/data/images/type-a/png/4258.png,a big green hexagon can be seen above a big pink square,a medium green hexagon is above a medium pink square
4874,src/data/images/type-a/png/4874.png,a small orange circle can be seen above a small red hexagon,a medium orange circle is above a small red hexagon
4737,src/data/images/type-a/png/4737.png,a medium pink octagon is left of a medium red hexagon,a medium pink octagon is left of a medium red hexagon
7218,src/data/images/type-a/png/7218.png,a small purple octagon is above a big purple octagon,a small purple octagon is above a big purple octagon
3640,src/data/images/type-a/png/3640.png,the small green square is positioned left of a small green diamond,the medium green square is left of a medium green diamond
5151,src/data/images/type-a/png/5151.png,left of a big blue octagon is a big black diamond,a medium black diamond is left of a medium blue octagon
9106,src/data/images/type-a/png/9106.png,a small green diamond can be seen below a medium red triangle,a medium red triangle is above a medium green diamond
7765,src/data/images/type-a/png/7765.png,the big purple octagon is positioned below a small pink square,a small pink square is above a big purple octagon
3285,src/data/images/type-a/png/3285.png,a big pink square is above a medium yellow octagon,a medium pink square is above a medium yellow octagon
1166,src/data/images/type-a/png/1166.png,right of a medium yellow diamond is a big green square,a medium yellow diamond is left of a medium green square
4390,src/data/images/type-a/png/4390.png,right of a big red circle is a medium black square,a big red circle is left of a medium black square
938,src/data/images/type-a/png/938.png,below a big green triangle is a big red diamond,a medium green triangle is above a medium red diamond
1327,src/data/images/type-a/png/1327.png,above a medium pink triangle is a big green square,a medium green square is above a small pink triangle
8000,src/data/images/type-a/png/8000.png,a small yellow circle can be seen above a small red diamond,a medium yellow circle is above a small red diamond
456,src/data/images/type-a/png/456.png,the small purple diamond is positioned right of a medium pink square,a medium pink square is left of a small purple diamond
4627,src/data/images/type-a/png/4627.png,a big pink square is right of a small orange circle,a medium orange circle is left of a medium pink square
7944,src/data/images/type-a/png/7944.png,a big blue square is below a medium orange triangle,a medium orange triangle is above a medium blue square
7066,src/data/images/type-a/png/7066.png,a big pink octagon can be seen left of a medium blue hexagon,a medium pink octagon is left of a small blue hexagon
8312,src/data/images/type-a/png/8312.png,above a small green circle is a big orange triangle,a medium orange triangle is above a medium green circle
3296,src/data/images/type-a/png/3296.png,the medium black hexagon is positioned left of a big orange diamond,a medium black hexagon is left of a medium orange diamond
7771,src/data/images/type-a/png/7771.png,a medium yellow circle can be seen right of a small yellow octagon,a small yellow octagon is left of a medium yellow circle
9408,src/data/images/type-a/png/9408.png,a medium black diamond can be seen above a small red octagon,a small black diamond is above a medium red octagon
2554,src/data/images/type-a/png/2554.png,left of a big yellow triangle is a small green diamond,a small green diamond is left of a medium yellow triangle
7848,src/data/images/type-a/png/7848.png,above a big yellow hexagon is a big red hexagon,a big red hexagon is above a medium yellow hexagon
4582,src/data/images/type-a/png/4582.png,below a big orange triangle is a big blue circle,a medium orange triangle is above a medium blue circle
3458,src/data/images/type-a/png/3458.png,a small pink square is above a medium orange diamond,a small pink square is above a medium orange diamond
6695,src/data/images/type-a/png/6695.png,the big yellow circle is positioned left of a small purple diamond,a medium yellow circle is left of a small purple diamond
1806,src/data/images/type-a/png/1806.png,a big blue octagon is below a small orange diamond,a small orange diamond is above a big blue octagon
6298,src/data/images/type-a/png/6298.png,a small yellow hexagon is above a small orange circle,a medium yellow hexagon is above a medium orange circle
4194,src/data/images/type-a/png/4194.png,below a medium pink diamond is a big black square,a medium pink diamond is above a medium black square
5303,src/data/images/type-a/png/5303.png,a small red hexagon can be seen below a big pink diamond,a medium pink diamond is above a small red hexagon
2496,src/data/images/type-a/png/2496.png,a small yellow octagon is below a small pink triangle,a small pink triangle is above a medium yellow octagon
7458,src/data/images/type-a/png/7458.png,below a big purple square is a small blue square,a big purple square is above a small blue square
5271,src/data/images/type-a/png/5271.png,a big pink circle can be seen above a small yellow hexagon,a medium pink circle is above a small yellow hexagon
2215,src/data/images/type-a/png/2215.png,the small green triangle is positioned below a big yellow triangle,a big yellow triangle is above a small green triangle
8950,src/data/images/type-a/png/8950.png,a big red diamond can be seen right of a big blue circle,a medium blue circle is left of a medium red diamond
5228,src/data/images/type-a/png/5228.png,a small blue square can be seen below a big orange triangle,a medium orange triangle is above a small blue square
4716,src/data/images/type-a/png/4716.png,a medium orange square is below a small yellow hexagon,a small yellow hexagon is above a medium orange square
6183,src/data/images/type-a/png/6183.png,a medium green hexagon can be seen above a medium red hexagon,a medium green hexagon is above a medium red hexagon
1788,src/data/images/type-a/png/1788.png,a small orange circle is right of a medium green octagon,a big green octagon is left of a small orange circle
6343,src/data/images/type-a/png/6343.png,a medium purple triangle is above a medium blue square,a small purple triangle is above a medium blue square
5649,src/data/images/type-a/png/5649.png,the small orange octagon is positioned below a medium green diamond,a medium green diamond is above a medium orange octagon
9176,src/data/images/type-a/png/9176.png,the small yellow triangle is positioned below a big purple circle,a big purple circle is above a small yellow triangle
1227,src/data/images/type-a/png/1227.png,left of a medium blue diamond is a medium purple circle,a medium purple circle is left of a medium blue diamond
5317,src/data/images/type-a/png/5317.png,the small green hexagon is positioned above a small purple diamond,a medium green hexagon is above a medium purple diamond
6654,src/data/images/type-a/png/6654.png,a medium black square is below a medium purple square,a medium purple square is above a medium black square
7899,src/data/images/type-a/png/7899.png,above a big purple hexagon is a big red diamond,a medium red diamond is above a medium purple hexagon
5740,src/data/images/type-a/png/5740.png,below a medium orange diamond is a small purple diamond,a medium orange diamond is above a medium purple diamond
1432,src/data/images/type-a/png/1432.png,a small red diamond is above a medium purple hexagon,a small red diamond is above a medium purple hexagon
7803,src/data/images/type-a/png/7803.png,below a big red diamond is a small black circle,a small red diamond is above a medium black circle
820,src/data/images/type-a/png/820.png,below a small green octagon is a big red hexagon,a small green octagon is above a medium red hexagon
7639,src/data/images/type-a/png/7639.png,the big purple triangle is positioned right of a small green diamond,a medium green diamond is left of a medium purple triangle
6149,src/data/images/type-a/png/6149.png,a small pink triangle is right of a big red octagon,a big red octagon is left of a small pink triangle
5852,src/data/images/type-a/png/5852.png,a small blue hexagon is below a small black octagon,a medium black octagon is above a medium blue hexagon
6664,src/data/images/type-a/png/6664.png,above a small purple square is a medium red octagon,a big red octagon is above a small purple square
3527,src/data/images/type-a/png/3527.png,the medium orange triangle is positioned left of a big purple diamond,a small orange triangle is left of a small purple diamond
444,src/data/images/type-a/png/444.png,a big blue hexagon is left of a big blue square,a medium blue hexagon is left of a medium blue square
5109,src/data/images/type-a/png/5109.png,a small yellow hexagon is left of a small yellow triangle,a small yellow hexagon is left of a small yellow triangle
7332,src/data/images/type-a/png/7332.png,left of a big blue diamond is a small red square,the small red square is positioned left of a medium blue diamond
7697,src/data/images/type-a/png/7697.png,a medium blue triangle is left of a big pink octagon,a small blue triangle is left of a medium pink octagon
8158,src/data/images/type-a/png/8158.png,a medium red circle can be seen right of a small green triangle,a small green triangle is left of a big red circle
140,src/data/images/type-a/png/140.png,the medium red hexagon is positioned right of a small yellow square,a small yellow square is left of a medium red hexagon
9469,src/data/images/type-a/png/9469.png,the big black square is positioned right of a small orange diamond,a small orange diamond is left of a big black square
1931,src/data/images/type-a/png/1931.png,the medium yellow octagon is positioned right of a small orange octagon,a small orange octagon can be seen left of a big yellow octagon
8655,src/data/images/type-a/png/8655.png,left of a medium black octagon is a small pink diamond,a small pink diamond is left of a medium black octagon
7145,src/data/images/type-a/png/7145.png,the medium green octagon is positioned left of a medium red octagon,a medium green octagon is left of a medium red octagon
622,src/data/images/type-a/png/622.png,a big red triangle is below a medium red octagon,a big red octagon is above a small red triangle
6169,src/data/images/type-a/png/6169.png,right of a big red square is a small purple hexagon,a big red square is left of a small purple hexagon
1499,src/data/images/type-a/png/1499.png,a small green diamond is below a medium purple hexagon,a medium purple hexagon is above a small green diamond
2042,src/data/images/type-a/png/2042.png,a medium blue triangle can be seen below a big yellow diamond,a medium yellow diamond is above a medium blue triangle
974,src/data/images/type-a/png/974.png,left of a small green octagon is a big red diamond,a big red diamond is left of a small green octagon
9991,src/data/images/type-a/png/9991.png,a big green diamond can be seen below a small purple hexagon,a small purple hexagon is above a big green diamond
6968,src/data/images/type-a/png/6968.png,the big purple circle is positioned below a medium black octagon,a small black octagon is above a big purple circle
1875,src/data/images/type-a/png/1875.png,a medium yellow octagon is below a medium blue octagon,a medium blue octagon is above a medium yellow octagon
8187,src/data/images/type-a/png/8187.png,a medium orange diamond is below a big purple hexagon,a medium purple hexagon is above a small orange diamond
2174,src/data/images/type-a/png/2174.png,below a big green square is a small green circle,a big green square is above a medium green circle
